object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight
437,28.563399313294017,0.20048531645307563,2.391090957272622,10.189584363067192,0.999999,13.018319966858002,1.01895843633602e-05,20.37915853655002,43.963217780591854,9.55,44.98852095394722,1.0471875901944483,6519583.448783196,3302157.4108004575,30.430858128700738,4.071130680706664,2.2713583666399224e-34
710,24.1312292631297,0.07307862654996798,0.13743674454912563,3.6957149981893926,0.8029924375598215,23.94985843257396,0.7280838032669008,6.663346193111884,67.48199816794558,9.55,68.15440247510509,1.0200276906999184,6434481.935289642,5038691.793094447,51.543129222148686,4.034557523191859,0.004443559839302055
1182,15.322165489511345,0.10728365200754354,11.564349290667925,4.460712497989494,0.999999,5.376230950179197,4.460712498117765e-06,8.92142053526649,60.274406135424805,9.55,61.02627741373494,1.025103880733936,6450472.735133238,2428025.987535847,22.11152027528303,4.190988779306328,1.2417075804406239e-34
1501,37.31638951229711,0.10012704991239835,2.2357335277348787,2.022754808906985,0.999999,11.882569244371982,2.0227548089651507e-06,4.045507595059161,21.140386613544482,9.55,23.197380157468878,1.2040708119313364,6990908.52428148,6541810.361448998,69.35122599122805,4.085658546205345,2.7394189612437957e-34
3175,27.61245960361525,0.15491514435590956,7.677085867872472,6.258886419460146,0.999999,10.194082393713156,6.258886419640124e-06,12.517766580033872,62.38961492314575,9.55,63.11629385712069,1.0234305311037992,6445205.803226344,3029097.5668364796,28.03279429058585,3.926582187792929,2.2591817862355238e-35
3365,15.623777244008814,0.11738045469579189,1.5647932369379576,4.3955981896326035,0.7989322857549106,29.777170726392214,0.8838128807292807,7.907383498535927,46.41672869360296,9.55,47.388977648980195,1.0423309177473317,6504447.53646032,5053157.474444727,50.97554414018735,3.996577981314661,0.30915215900169896
3840,34.18282085000731,0.05819361120318215,5.348137489098666,3.8886461798714116,0.7837906604728444,0.04116167305756946,0.8407616222047946,6.936530737538028,29.149009944992752,9.55,30.673559962503315,1.1073393908559985,6704215.7140118675,6508639.6255365135,76.12659756081683,4.025364562488612,0.19410833292779592
4779,25.475257289823872,0.18582752192661578,9.180787393886913,4.2249078772264985,0.999999,10.29609344010119,4.224907877347989e-06,8.44981152954512,24.85747297732857,9.55,26.628865218379474,1.1476021866016712,6825009.946144902,5686842.063029154,56.432573566346214,4.110202035127174,2.6326571168780676e-34
5918,41.37765452380969,0.1111799141770374,1.9891442531156218,16.85236778227318,0.999999,4.536713615696417,1.685236778275778e-05,33.704718712178575,41.335154541218465,9.55,42.424020329836885,1.053378653191354,6538827.21671865,5004805.001640999,49.94240915253177,4.095296134268444,2.436828665746872e-34
7380,15.07520269202013,0.164400818755669,3.6102502925376516,2.468849845347036,0.631017000360715,17.826976864384434,0.9109636215951343,4.026736069098938,17.803824564672297,9.55,20.203432112629496,1.287726677530456,7229686.26892509,6829813.251950659,70.85473869977744,4.037166502129383,1.0
8119,40.76754036333169,0.17004779244345541,6.923671163342498,36.44571946905563,0.999999,11.626171831939097,3.644571947010365e-05,72.89140249239179,64.71609181110784,9.55,65.41693235931918,1.0217762040947724,6439994.511375732,4800200.612700633,48.191181294253504,4.157231809827602,1.8388314981837882e-34
9297,27.24094017310025,0.1599508120155474,3.2423877984182714,7.17034878921676,0.999999,13.13925671112539,7.170348789422949e-06,14.34069040808473,69.41233544085316,9.55,70.06621733298807,1.0189292509755585,6431016.443883254,5073470.785466636,52.08344094555314,4.1361340355446226,2.129010879582347e-34
10271,18.650376380371394,0.16423317079887573,5.900528866626603,3.727244492060395,0.999999,0.7721134029596399,3.727244492167574e-06,7.454485256876297,41.098494613927855,9.55,42.193468209321885,1.053995170161008,6540740.445283639,5894547.203067958,64.31689798323848,4.147205070459229,2.0480190657109525e-34
11112,31.386983416129066,0.24520949483213916,3.4223894834446194,9.885990475877582,0.999999,18.836682323565725,9.885990476161861e-06,19.77197106576469,29.30692827486053,9.55,30.82366858288967,1.106185725898631,6700722.460567205,5877003.171324325,61.290923480998785,4.317301279567057,6.400476028668866e-36
11172,22.148990459659757,0.021747582593274837,9.52608996372013,2.0099414829084368,0.7241187701632745,14.080547954917034,0.5545051282046313,3.4653778376122424,39.73955237787489,9.55,40.87094962432194,1.057751171873751,6552384.324326897,1385707.284873228,12.209179082656101,4.148183993201391,3.1983142249557954e-07
12678,30.149335707003207,0.13529843940996558,4.119048245719579,3.304830903225103,0.9241588617379964,16.840974080762063,0.25064213746403713,6.359019668986169,59.819106460883155,9.55,60.5766291384596,1.0254874801234883,6451679.523054987,5022853.794933606,51.12657240717845,4.212345593006942,6.656644402577338e-20
12927,44.47412689447267,0.06724656856086757,1.7075522113009096,3.7782506275645567,0.9049145035146418,23.544888355048787,0.3592568367680922,7.197244418361021,20.690545507501206,9.55,22.788180563572386,1.21304083770242,7016900.463928535,3067149.4516359363,25.919560828051655,4.136819303273735,2.519216919314152e-14
13622,24.960589760460522,0.10082653787611984,6.731109840111827,8.703186465159845,0.999999,9.375355115646112,8.703186465410112e-06,17.406364227133224,15.565254108392386,9.55,18.26142479268324,1.3764387416389092,7474567.170185513,6510104.320380871,60.57125273183852,4.1257912036599205,3.0243067825130406e-34
13762,31.870459792443654,0.10088874098551463,2.165584788778466,5.118057702047042,0.954292232267613,1.6682442018037098,0.2339349926861208,10.002180411407963,11.234330276196163,9.55,14.744920371255239,1.7226239780750026,8361859.174134436,4062280.172932143,29.06559711996233,4.218893269975704,1.3743895420190814e-20
13843,41.91772890043146,0.12455629475473075,1.8080374010262983,12.274876116934857,0.9234483481103618,0.939042905605391,0.939662043492031,23.610090190377687,66.13253998811302,9.55,66.8185254647195,1.02085337421575,6437085.673894355,4865054.534934642,49.0940323228948,4.2016263428786935,0.6731685122737072
14092,28.837150172267513,0.06393192021934488,6.317800151931583,5.453261179828608,0.9822749938285777,12.285507761867972,0.09665908806683948,10.809863271590377,43.75740254504009,9.55,44.78741762469322,1.0476325327503964,6520968.363997738,2983093.9312591264,27.22344304368453,4.029785821766335,2.8769079483368247e-28
14664,39.58411092768123,0.11172234665344298,8.29867941457004,2.799875067929818,0.8594844646023653,30.688689911480537,0.3934259442166473,5.206324191642988,49.95901514979291,9.55,50.8635989164868,1.0365408803483669,6486356.6210288005,6276411.035860169,75.38263753647163,3.883398063243792,1.7107631763847148e-14
16032,43.82944720131633,0.09278716415150355,2.231811134784726,3.400171207821544,0.999999,4.239480149114945,3.400171207919318e-06,6.800339015471879,9.728441691255423,9.55,13.63250078819571,1.96365190147714,8927705.513172155,6360892.93520238,45.43779854400994,4.061749335526582,4.0504244010337715e-34
