object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight
7590,21.51925579465687,0.04458764123936935,11.27733542732656,2.5861308141417085,0.8626108247280629,9.44738805340478,0.35530637970027246,4.816955248583144,54.58832468660602,9.55,55.41739521206605,1.0306060449047112,6467760.769780536,3858247.538023515,36.62215690617211,4.061293338049713,6.7305642465839336e-15
8138,16.1448087187901,0.1335636034378541,6.968487368003918,4.899922931587444,0.8951841781397554,10.530789411961202,0.5135894491261971,9.28625641404869,17.987128545337686,9.55,20.365148988075237,1.2818922048028074,7213289.429493622,379578.1815064357,3.0164154147924904,4.20613884873684,4.633690135835147e-09
8828,38.269571044830634,0.1380935082862017,5.818242616728209,4.660861485849767,0.999999,11.78340370330689,4.660861485983794e-06,9.321718310838047,20.75294411681165,9.55,22.844850393808827,1.2117616488819163,7013199.719506428,4629192.342352672,41.30509854076058,4.078696076166994,1.2790339272614621e-34
9325,37.88173602777828,0.05443092963230734,7.66066568978878,2.18815871175028,0.8622248951408046,2.2447328698618723,0.3014737959599568,4.074843627540603,17.8131481647735,9.55,20.211648808055557,1.287425557662043,7228840.9305868065,4724251.869856685,40.80814917941569,4.04912764870558,2.7184086864353804e-17
10895,19.030697096387577,0.08256272183428691,5.192775622877174,2.5678185543121117,0.7421330851862915,14.578734411330576,0.6621554484018614,4.473481660222362,29.069067325563307,9.55,30.59760080754915,1.107930589138148,6706005.134656245,3466170.2909485167,31.122903939146084,4.161595784422485,0.00010255059791862532
11363,36.07766821418526,0.12081553089014557,1.9422325599343577,1.7520071526798522,0.999999,3.7770912931685787,1.7520071527302324e-06,3.5040125533525512,9.673158393378312,9.55,13.593104623425262,1.9746981567508606,8952781.091140293,6603993.984580857,47.53137767586514,4.083546830070578,2.1134031382256185e-34
12262,22.176635460131923,0.06506672616155446,0.34933179583391866,2.1793359090958986,0.6322890759496322,10.232184443476143,0.8013656209498011,3.557306197241996,25.21222731432133,9.55,26.960320957826344,1.1434776698822733,6812734.261075944,4699670.79965793,43.617145069486924,4.088580879129142,0.04818454092788434
12837,15.415211495140811,0.10179215901148117,3.8529158270353716,8.063037869262429,0.938855861592389,8.539982025937487,0.49300750346399097,15.633068235060867,69.06643816984871,9.55,69.72356403304076,1.019119328013098,6431616.255671112,4942934.082032956,50.22268024516457,4.140720320217696,1.5795965195555947e-09
12849,21.3837626516732,0.0740460983477078,5.6099245886730715,3.483593411318707,0.999999,3.4574419121049718,3.48359341141888e-06,6.967183339044002,11.162277617972075,9.55,14.690096719241856,1.731983183578032,8384543.853989281,7172204.704460122,58.80482250314697,4.115511249339082,1.858507597940075e-34
13195,34.249004229555325,0.05761296530913574,8.35000080764687,3.133399444886641,0.999999,4.361287275891984,3.1333994449767442e-06,6.266795756373837,13.598896331806161,9.55,16.617234470368743,1.4931731420089218,7785073.010896183,5284477.361849306,42.74963917371384,4.229642046566065,4.391565454412962e-35
13921,15.880021254971904,0.14404534720964932,10.431558756990174,3.363709039628193,0.999999,16.26753269658538,3.3637090397249183e-06,6.727414715547345,42.187361720811936,9.55,43.25477995508274,1.0512438805081645,6532198.076702305,1585273.5960937957,14.045129842445412,4.075336949146243,1.0960776951059025e-34
14124,27.008516141910693,0.11629051732154251,2.579674863971296,4.262646204393556,0.8355748450102208,2.4265122183032792,0.7008862628240042,7.824406145963106,20.77301220544706,9.55,22.863082383783087,1.2113526953053577,7012016.188431602,3643019.110219649,31.30136451312354,4.179400518360569,0.0006332161824671582
14361,21.294253804214364,0.1307629799070181,8.135878561749909,637.4615672233754,0.999999,7.22446782586464,0.000637461567241706,1274.9224969851834,19.13201220872536,9.55,21.383086567537816,1.2491640861786357,7120612.460180927,4104355.458674936,35.19807320799906,4.049326839666652,1.2339228779936267e-34
15570,34.94756069747682,0.17386137221371228,7.904025579448262,11.282398496766517,0.999999,13.20543175377632,1.128239849709095e-05,22.564785711134533,39.15735879407184,9.55,40.30510200616884,1.0594812329529133,6557740.685007003,5912766.642712917,64.37539812224583,4.15620148558595,9.062276393136113e-35
16040,20.976938593517044,0.19281290792603734,9.572076437128644,38.98075903512348,0.999999,20.991200976605143,3.8980759036244397e-05,77.96147908948791,24.51994871515208,9.55,26.3140719956773,1.1516937292437084,6837165.714823162,6832042.344724518,87.7817802635064,4.169487600244265,8.683632382099478e-35
16116,40.08578022775804,0.14132753987438337,1.8213366883454862,19.52552320345189,0.999999,16.703836394637882,1.9525523204013358e-05,39.05102688138057,16.545460236491493,9.55,19.103789007349327,1.3331570736740066,7356110.862204191,7178711.57360565,77.39142219434395,4.122266747649898,1.4058257765217654e-34
16462,18.942691638116145,0.11287010482692239,7.685414766651514,5.033215283240313,0.999999,21.806439085115365,5.033215283385047e-06,10.066425533265342,44.870134374824325,9.55,45.87517257531345,1.0452993533921497,6513702.90170802,5680960.063143619,60.710065484513734,4.072440380735809,1.0773565831304866e-34
17247,28.38934005763981,0.186636072287594,11.088021462813533,32.26562322449241,0.999999,13.26303180221365,3.226562322542023e-05,64.53121418336158,15.03388543140747,9.55,17.810676886763336,1.4035192619641481,7547737.606707703,4995074.901940966,41.43711521828704,4.018710913545731,9.199279125427022e-35
17446,15.687011420477885,0.032807712172794136,8.237416564757075,6.669563911975967,0.8936289980719927,9.656747659603067,0.7094481957397635,12.62967962821217,12.222938223885789,9.55,15.511373853560757,1.6104576065372025,8085041.502371172,6025981.732794526,48.18700216603179,4.194008134556324,0.001024667076640863
17644,25.04401141676237,0.15090447780987543,1.0080950223907634,2.9272247925949273,0.9117299551392144,9.08128257591689,0.25838626375995805,5.596063321429897,31.8209626162845,9.55,33.223126912242556,1.090069990399952,6651732.8250018805,5073859.302750493,49.710566496277025,4.027200496159374,1.461025557988429e-19
17884,22.146556061082965,0.07838452482563123,5.098917076832621,5.552118766527292,0.999999,3.5708429670711164,5.552118766686947e-06,11.104231980935818,64.66182009483418,9.55,65.36324256014768,1.0218127736789198,6440109.754720148,5218953.102462597,54.13333259567462,4.286381924668695,7.40719313128756e-36
17961,35.60423970632606,0.17183946306611944,21.383581418025912,7.562978382717297,0.8797341307809705,13.450293592432747,0.9095681690822256,14.216388596352369,62.91472731986582,9.55,63.63541006179712,1.0230410414840247,6443979.25214713,5180900.897329178,53.512916463622105,3.929131252894065,0.051241699648960276
18130,28.68732745748403,0.1787245239748729,7.751242736086263,1.9781647323989544,0.49439381671375415,6.77790898874845,1.0001723202596933,2.9561571445382153,46.103347182766846,9.55,47.08206793944735,1.0429083514392266,6506248.963943821,6489077.2736906335,85.83634843275028,4.092562102608114,0.9642110637959297
18523,16.813223581719154,0.19276105000670374,9.216792680813723,4.022253237377466,0.9491594764659824,16.21376288026027,0.20449346037466745,7.840013014380266,68.48315417039271,9.55,69.14582348288128,1.0194464008556527,6432648.243878491,5556195.883674267,59.74020528681781,4.088624568238889,3.164495026025077e-22
19624,28.773033169773257,0.1255308243365582,8.621710696892679,2.7384469744566724,0.9355785160086587,1.3194483244883903,0.1764148179260975,5.300479130987247,8.341307069815475,9.55,12.679901562431535,2.3108063140890787,9684771.484625177,9655442.055729354,85.53979924226026,4.054928304824985,1.7728818724488997e-23
19691,25.07438721676964,0.0610533208636042,1.6701323416054652,4.864567340697301,0.785022563152225,4.195485404508479,1.045772218276503,8.6833624631181,65.13328603071315,9.55,65.82968516679,1.0214981339549218,6439118.149203367,5693592.975132106,62.15560892515065,4.031751781576593,0.559654759294872
19763,32.749674488029946,0.08640307171522521,3.0160156858819387,2.7179059404011885,0.7857646274129884,7.80320274208572,0.5822715917983009,4.853540289004076,60.06533758490405,9.55,60.81979348196184,1.025278942299872,6451023.49963256,4504862.633777288,44.29217255834952,4.214643808621212,4.094046029681623e-07
