object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight
172,22.654994256793405,0.18855343416222878,0.27584284073105425,4.289783750746466,0.8995699405055831,37.09000521765971,0.43082323730565025,8.148744264187282,63.60908163991517,9.55,64.32198509897991,1.0225407567456595,6442403.450900499,5816489.372817369,64.53453783738175,4.152663636703768,2.4325396865296087e-11
312,20.306414479702376,0.1171459205362124,7.405440775077507,7.806817103356319,0.999999,4.7229608566273065,7.806817103580809e-06,15.613626399895534,11.679030915594344,9.55,15.086492737790598,1.6686411904895277,8229796.284221291,7682698.849592735,68.99071830172262,4.127534680651227,5.372660128772446e-34
333,44.42551742940072,0.07574034805455386,22.303140205425795,13.63879643871835,0.9807888487654406,23.11054415980005,0.2620169810415885,27.01557589639511,66.72439142725165,9.55,67.40435380104977,1.0204850722648975,6435924.388080647,3100099.7946677934,28.795627352273772,3.9828463669490137,3.3642617954533253e-19
1223,37.57896255223721,0.027298492175803935,7.0373703684728195,18.247675629527905,0.9572911566971989,26.897122736910553,0.77933711910185,35.71601413995396,27.336712374631787,9.55,28.956835867431142,1.1220433658222184,6748580.399251054,6578899.101022855,77.12454471282145,4.093982130168503,0.07227210899000786
2139,26.44832076659859,0.06859839102216081,19.657864016466423,105.17441232057585,0.999999,11.383676547288944,0.00010517441232360021,210.34871946673937,14.733387206668308,9.55,17.557767471453122,1.4201472621657611,7592316.348680495,6273660.468087581,55.72224828496993,4.102931602408275,4.922648168562696e-34
3324,21.34341072332848,0.06816394730428696,1.1375992814462688,1.8405974383596413,0.5186147951407428,10.217782923889702,0.8860363749281799,2.7951585017911027,50.48188583684266,9.55,51.37726440405343,1.035787849512261,6484000.074326396,5177634.450915921,52.989455097164516,4.045871720846003,0.8659165111061623
4092,39.455054645784415,0.06404401802236469,0.3872793414841906,3.9671624528262632,0.7884363355716528,3.0930307870351816,0.8393074259024742,7.0950174797500525,40.687429650175815,9.55,41.79317446112471,1.0550917075192003,6544141.932314835,3504989.048159247,32.384057754661605,4.139372622897817,0.36044997755290764
4664,18.643203601990237,0.061750002450511716,9.91280524470154,2.4322349197462816,0.7067318844181755,6.901354660695807,0.7132969515663022,4.151172887926261,10.112474092547211,9.55,13.909156418433094,1.8918501694940768,8762962.923894733,5784088.440512437,41.30451097677798,3.974281155447965,0.0025939718237941124
5992,21.069784456115546,0.04099545464459399,4.631152263388069,1.8437735940385014,0.5175093461738891,8.889218741332765,0.8896035268949549,2.797943661182048,50.43313263471318,9.55,51.32936164955271,1.0358570744640636,6484216.743740651,4709402.120395393,46.5760139676235,4.146073316921238,0.9818485750234914
6507,30.638223055463943,0.06375332195513993,0.17293808838291821,2.286536957870469,0.6390893488119876,4.932589207933885,0.8252355424304878,3.7478383733104503,17.91543352805724,9.55,20.301853572968096,1.2841529043018267,7219647.177994124,6246175.060105427,59.90137750912488,4.055697736631762,0.2937735422238287
6807,29.882382642758685,0.18794319553445604,7.105846366749083,3.958322908329691,0.7874909951395314,15.3027522860474,0.8411792621655386,7.075466554493842,67.94560539232515,9.55,68.61346655088609,1.0197553167812468,6433622.790931411,5861548.0367004145,65.65509325099687,4.1381045553774785,0.3678548526497562
6984,39.233516905212504,0.03465874761072482,5.490359380081513,8.091231198529815,0.999999,8.229406548463295,8.091231198762484e-06,16.182454305828433,22.342275300368915,9.55,24.297731696548855,1.1827056364252446,6928607.160979557,6096087.1312776515,61.623441210927446,4.075722958963437,3.858771723049121e-34
7034,37.81736798961695,0.1392183283977406,5.747105798743888,4.256411734379846,0.999999,11.610880178929115,4.2564117345022414e-06,8.512819212347956,46.46944560425369,9.55,47.44061419044544,1.0422349282473842,6504148.028390965,4734958.450990172,46.71820017197017,4.172785034323507,2.3524974478752785e-34
