time_years,temperature_K,cold_trap_factor,olr_W_m2,H2_flux_m-2_s-1,crossover_mass_kg_per_particle,crossover_mass_amu,atomic_N_photolysis_fraction,N_drag_active,Ar36_drag_active,Rayleigh_active,water_kg,D_H,N_kg,Ar36_kg
800.8008008008009,2779.3759704296426,0.05000000080485162,280.0,4.45740329321999e+20,9.358148594895858e-22,563560.5643282221,0.6011843361948833,1,1,1,1.9492300107184635e+22,0.00013639411616015167,2.3119311275729814e+21,4776965272594934.0
900.900900900901,2776.797966733348,0.05000000082587049,280.0,4.4351497035464344e+20,9.355977815226046e-22,563429.836994354,0.6001287533926752,1,1,1,1.949224115947255e+22,0.00013639415740789777,2.3071726674705968e+21,4749177707602364.0
1001.0010010010011,2774.2199630370533,0.05000000084743828,280.0,4.413007214937957e+20,9.353805523501339e-22,563299.018602463,0.5990749890804937,1,1,1,1.9492182329655854e+22,0.00013639419857328525,2.302414314069916e+21,4721413168520238.0
1101.1011011011012,2771.6419593407586,0.050000000869569315,280.0,4.3909752727223966e+20,9.35163171726194e-22,563168.1090044166,0.5980230398269163,1,1,1,1.9492123617498753e+22,0.00013639423965647822,2.2976560894124858e+21,4693672450697170.0
1201.2012012012012,2769.063955644464,0.05000000089227831,280.0,4.369053324996795e+20,9.349456394041758e-22,563037.1080517035,0.5969729022044026,1,1,1,1.9492065022765928e+22,0.00013639428065764054,2.2928980155249627e+21,4665956351508117.0
1301.3013013013015,2766.4859519481693,0.05000000091558035,280.0,4.347240822613568e+20,9.34727955136838e-22,562906.0155954317,0.595924572789269,1,1,1,1.949200654522253e+22,0.00013639432157693573,2.2881401144188084e+21,4638265670292131.0
1401.4014014014015,2763.9079482518746,0.050000000939490925,280.0,4.325537219166753e+20,9.345101186763057e-22,562774.8314863272,0.5948780481616643,1,1,1,1.9491948184634185e+22,0.000136394362414527,2.2833824080899846e+21,4610601208289249.0
1501.5015015015017,2761.32994455558,0.05000000096402594,280.0,4.3039419709783186e+20,9.34292129774068e-22,562643.5555747335,0.5938333249055447,1,1,1,1.9491889940766977e+22,0.00013639440317057721,2.2786249185186512e+21,4582963768576531.0
1601.6016016016017,2758.7519408592852,0.05000000098920168,280.0,4.2824545370845466e+20,9.340739881809766e-22,562512.1877106102,0.5927903996086483,1,1,1,1.9491831813387466e+22,0.0001363944438452489,2.2738676676688667e+21,4555354156003243.0
1701.7017017017017,2756.1739371629906,0.0500000010150349,280.0,4.26107437922248e+20,9.338556936472419e-22,562380.7277435304,0.59174926886247,1,1,1,1.949177380226268e+22,0.00013639448443870432,2.2691106774882902e+21,4527773177125184.0
1801.801801801802,2753.595933466696,0.05000000104154275,280.0,4.239800961816442e+20,9.336372459224306e-22,562249.1755226797,0.5907099292622365,1,1,1,1.9491715907160103e+22,0.0001363945249511053,2.2643539699078854e+21,4500221640138164.0
1901.901901901902,2751.017929770401,0.05000000106874287,280.0,4.218633751964616e+20,9.33418644755466e-22,562117.5308968564,0.5896723774068807,1,1,1,1.9491658127847694e+22,0.00013639456538261352,2.2595975668416268e+21,4472700354810636.0
2002.0020020020022,2748.4399260741066,0.05000000109665332,280.0,4.197572219425697e+20,9.331998898946236e-22,561985.7937144686,0.588636609899016,1,1,1,1.949160046409387e+22,0.00013639460573339017,2.2548414901862075e+21,4445210132415478.0
2102.1021021021024,2745.861922377812,0.050000001125292654,280.0,4.1766158366056147e+20,9.329809810875292e-22,561853.9638235329,0.5876026233449102,1,1,1,1.949154291566752e+22,0.00013639464600359626,2.2500857618207505e+21,4417751785660933.0
2202.2022022022024,2743.283918681517,0.05000000115467992,280.0,4.155764078544308e+20,9.32761918081157e-22,561722.0410716737,0.5865704143544609,1,1,1,1.949148548233799e+22,0.0001363946861933923,2.2453304036065204e+21,4390326128620708.5
2302.3023023023025,2740.7059149852225,0.05000000118483463,280.0,4.1350164229025805e+20,9.325427006218265e-22,561590.0253061212,0.5855399795411688,1,1,1,1.9491428163875076e+22,0.00013639472630293866,2.2405754373866382e+21,4362933976663239.0
2402.4024024024025,2738.127911288928,0.05000000121577684,280.0,4.1143723499490175e+20,9.323233284552016e-22,561457.9163737107,0.5845113155221116,1,1,1,1.9491370960049056e+22,0.00013639476633239532,2.2358208849857977e+21,4335576146380111.5
2502.5025025025025,2735.549907592633,0.05000000124752712,280.0,4.093831342546959e+20,9.321038013262867e-22,561325.7141208804,0.5834844189179181,1,1,1,1.949131387063065e+22,0.0001363948062819219,2.231066768209985e+21,4308253455513664.0
2602.602602602603,2732.9719038963385,0.05000000128010656,280.0,4.073392886141555e+20,9.318841189794262e-22,561193.4183936708,0.5824592863527425,1,1,1,1.9491256895391043e+22,0.0001363948461516778,2.226313108846198e+21,4280966722883754.5
2702.702702702703,2730.393900200044,0.05000000131353682,280.0,4.053056468746868e+20,9.316642811582993e-22,561061.0290377223,0.5814359144542365,1,1,1,1.949120003410188e+22,0.00013639488594182207,2.2215599286621718e+21,4253716768313710.5
2802.802802802803,2727.815896503749,0.05000000134784012,280.0,4.032821580933051e+20,9.314442876059209e-22,560928.5458982746,0.5804142998535248,1,1,1,1.949114328653526e+22,0.00013639492565251332,2.2168072494061018e+21,4226504412555455.0
2902.902902902903,2725.2378928074545,0.050000001383039255,280.0,4.012687715813587e+20,9.312241380646374e-22,560795.9688201654,0.5793944391851766,1,1,1,1.949108665246374e+22,0.00013639496528391004,2.2120550928063718e+21,4199330477213825.0
