time_years,temperature_K,cold_trap_factor,olr_W_m2,H2_flux_m-2_s-1,crossover_mass_kg_per_particle,crossover_mass_amu,atomic_N_photolysis_fraction,N_drag_active,Ar36_drag_active,Rayleigh_active,water_kg,D_H,N_kg,Ar36_kg
0.0,2800.0,0.05000000065485749,280.0,4.639499134516127e+20,9.37546069139441e-22,564603.1225622032,0.6096948773246815,1,1,1,1.919877542293575e+22,0.0001471320764090424,2.35e+21,5000000000000000.0
100.10010010010011,2798.7109981518524,0.05000000066335326,280.0,4.6163364312024325e+20,9.37438149230139e-22,564538.1317102503,0.6086262044492964,1,1,1,1.919871552351521e+22,0.00014713212231374752,2.3452414690845443e+21,4999455795426256.0
200.20020020020021,2797.421996303705,0.05000000067195924,280.0,4.5932893677044256e+20,9.373301920359053e-22,564473.1184047993,0.6075593966264615,1,1,1,1.919865574389347e+22,0.00014713216812680034,2.3404828554829318e+21,4998908919812550.0
300.3003003003003,2796.1329944555573,0.05000000068067687,280.0,4.57035736669023e+20,9.372221975266694e-22,564408.0826277412,0.606494450573726,1,1,1,1.919859608383094e+22,0.00014713221384838351,2.3357241811651558e+21,4998359360349171.0
400.40040040040043,2794.8439926074097,0.0500000006895076,280.0,4.5475398537102977e+20,9.371141656723226e-22,564343.0243609444,0.6054313630143222,1,1,1,1.9198536543088492e+22,0.00014713225947867936,2.3309654680869195e+21,4997807104167994.0
500.50050050050055,2793.554990759262,0.050000000698452896,280.0,4.524836257183024e+20,9.370060964427175e-22,564277.9435862536,0.6043701306771562,1,1,1,1.919847712142749e+22,0.00014713230501786983,2.3262067381892976e+21,4997252138342247.0
600.6006006006006,2792.2659889111146,0.05000000070751424,280.0,4.502246008380421e+20,9.368979898076694e-22,564212.8402854912,0.6033107502967973,1,1,1,1.9198417818609772e+22,0.00014713235046613657,2.321448013398398e+21,4996694449886274.0
700.7007007007007,2790.976987062967,0.050000000716693145,280.0,4.4797685414138806e+20,9.367898457369548e-22,564147.714440456,0.6022532186134676,1,1,1,1.919835863439765e+22,0.00014713239582366075,2.3166893156250267e+21,4996134025755298.0
800.8008008008009,2789.6879852148195,0.050000000725991124,280.0,4.45740329321999e+20,9.366816642003112e-22,564082.5660329238,0.6011975323730328,1,1,1,1.9198299568553916e+22,0.00014713244109062324,2.3119306667643537e+21,4995570852845183.0
900.900900900901,2788.398983366672,0.050000000735409736,280.0,4.4351497035464344e+20,9.36573445167439e-22,564017.3950446475,0.600143688326991,1,1,1,1.919824062084183e+22,0.0001471324862672046,2.3071720886955803e+21,4995004917992196.0
1001.0010010010011,2787.1099815185244,0.05000000074495054,280.0,4.413007214937957e+20,9.364651886079988e-22,563952.2014573566,0.5990916832324635,1,1,1,1.9198181791025127e+22,0.00014713253135358495,2.3024136032816092e+21,4994436207972769.0
1101.1011011011012,2785.820979670377,0.05000000075461512,280.0,4.3909752727223966e+20,9.363568944916134e-22,563886.9852527572,0.5980415138521844,1,1,1,1.9198123078868017e+22,0.0001471325763499441,2.297655232368716e+21,4993864709503260.0
1201.2012012012012,2784.5319778222292,0.050000000764405084,280.0,4.369053324996795e+20,9.362485627878667e-22,563821.7464125325,0.5969931769544906,1,1,1,1.9198064484135184e+22,0.00014713262125646146,2.2928969977862226e+21,4993290409239712.0
