object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight,impactor_mass_kg,impactor_radius_m,mutual_escape_km_s,v_over_vesc,b_contact,x_H2O,eta_escape,eta_vapor_plume,eta_mantle_dissolution,eta_surface_retained,eta_reaccretion,water_escape_kg,water_vapor_plume_kg,water_mantle_kg,water_surface_kg,water_reaccretion_kg
375,19.64806473364826,0.05857470509364407,7.440779212131065,3.307769247355485,0.7330288016362031,0.3839092319254247,0.8830791198774084,5.732459374833562,67.45714752467714,9.55,68.1297970947078,1.020042449482042,6434528.485385445,6114677.4906944195,71.85868542253588,4.183717458148195,0.22780117011462153,5.972e+22,1964459.4635678008,9.828192951838208,6.932077690025937,0.9502914634044292,0.5,0.493128179323158,0.38666053906833797,0.03486182009033478,0.01811361742320197,0.0672358440949673,1.4724807434589497e+22,1.1545683696580571e+22,1.0409739478973966e+21,5.408726162568108e+20,2.0076623046757235e+21
9874,25.702923328330847,0.005677330074451465,7.287143059665688,5.481003422137313,0.999999,14.057402316621332,5.481003422294923e-06,10.962001363271202,28.803747296399038,9.55,30.345648095152207,1.1099281094516096,6712047.638273251,6124317.288172296,65.84426034973993,4.003851174632395,7.133660801327343e-35,5.972e+22,1964459.4635678008,9.828192951838208,3.0876121626688793,0.9124365049572033,0.5,0.4142169446945094,0.3858293986866149,0.04673439524746777,0.03770793060185269,0.11551133076955511,1.236851796857805e+22,1.1520865844782321e+22,1.3954890420893878e+21,1.1259588077713213e+21,3.4491683367789155e+21
10168,17.88459644314373,0.09085086164552392,3.3022312260377635,2.5059420085686672,0.9583722635169285,4.095011283663672,0.10431669357455538,4.9075673235627795,9.50231634944258,9.55,13.47206428150058,2.010061397591033,9032589.358327894,8690544.009912007,74.1819318628178,4.079335412164955,1.3170039791831962e-27,5.972e+22,1964459.4635678008,9.828192951838208,1.3707569995337592,0.9621320825239855,0.5,0.2968230482515562,0.3918748778555695,0.05931010345645516,0.06490129188366789,0.1870906785527512,8.863136220791468e+21,1.1701383852767306e+22,1.770999689209751e+21,1.9379525756463232e+21,5.586527661585151e+21
12551,22.054117348234797,0.03331305420180106,0.007537541979337521,3.7079589170491385,0.9583117038928809,15.026959754517934,0.15457848928697718,7.2613393448113,25.457626482787546,9.55,27.189947519940635,1.140724891604459,6804528.9205049975,6372615.466548308,69.47602910915737,4.070487887897123,6.724827569358771e-25,5.972e+22,1964459.4635678008,9.828192951838208,2.766525611898491,0.9365255906760647,0.5,0.3996066594201484,0.3889113760594086,0.04614254141664448,0.039356356534262865,0.12598306656953573,1.193225485028563e+22,1.1612893689133941e+22,1.377816286701004e+21,1.1751808061130892e+21,3.761854367766337e+21
13465,17.527247515557935,0.23972915403421424,3.913298532239316,5.418982222717683,0.8494252169450054,9.700644106524038,0.8159620725645876,10.022002372870778,15.040024714051267,9.55,17.815859322504565,1.403189899049884,7546851.943510024,7275128.890712081,74.5783904426654,4.012047152143888,0.061098652318511915,5.972e+22,1964459.4635678008,9.828192951838208,1.812729909741179,0.9639951790717701,0.5,0.33718164748999213,0.39274239017472384,0.05111537363682752,0.054884687311242845,0.16407590138721362,1.0068243994051164e+22,1.1727287770617253e+22,1.5263050567956696e+21,1.6388567631137113e+21,4.899306415422198e+21
13512,31.41161595277894,0.08416897893653148,11.239564193939097,1.845914640083895,0.44483138137794426,14.76169338055309,1.024793880829605,2.667035399338185,14.438111379231422,9.55,17.31073540318527,1.4375079687728407,7638581.830885155,7023514.936336159,66.85002140989559,4.001476705028102,0.7210596894787683,5.972e+22,1964459.4635678008,9.828192951838208,1.7613345085932173,0.9194789153057064,0.5,0.3307654617189965,0.3828846167488827,0.06538401586034363,0.0572795816228379,0.16368632404893935,9.876656686929235e+21,1.1432934656121636e+22,1.952366713589861e+21,1.7103683072579396e+21,4.887673636101329e+21
14921,20.19755786968069,0.22363515903493839,11.434930329099465,13.725273603044071,0.999999,9.40941795345829,1.372527360343875e-05,27.45053348081454,67.84329544184261,9.55,68.51215393205166,1.019814945060237,6433810.88519314,5743206.003061923,63.20943571488277,4.123264852556842,1.2953775928563986e-34,5.972e+22,1964459.4635678008,9.828192951838208,6.9709817733317445,0.8926600587964771,0.5,0.48859914024775164,0.3824622771671764,0.04102110569454754,0.01950730539712443,0.06841017149340001,1.4589570327797863e+22,1.1420323596211887e+22,1.2248902160391896e+21,5.8248813915813544e+20,2.042727720792924e+21
1501,37.31638951229711,0.10012704991239835,2.2357335277348787,2.022754808906985,0.999999,11.882569244371982,2.0227548089651507e-06,4.045507595059161,21.140386613544482,9.55,23.197380157468878,1.2040708119313364,6990908.52428148,6541810.361448998,69.35122599122805,4.085658546205345,2.7394189612437957e-34,5.972e+22,1964459.4635678008,9.828192951838208,2.360289452104232,0.9357596854153315,0.5,0.37586139111888967,0.3887860494080614,0.05097831150603455,0.044155021720528084,0.1402192262464863,1.1223221138810045e+22,1.1609151435324713e+22,1.5222123815701916e+21,1.3184689485749685e+21,4.186946095720081e+21
7380,15.07520269202013,0.164400818755669,3.6102502925376516,2.468849845347036,0.631017000360715,17.826976864384434,0.9109636215951343,4.026736069098938,17.803824564672297,9.55,20.203432112629496,1.287726677530456,7229686.26892509,6829813.251950659,70.85473869977744,4.037166502129383,1.0,5.972e+22,1964459.4635678008,9.828192951838208,2.0556609146395286,0.9446901287137203,0.5,0.35506087765467376,0.38930392373744954,0.052999380259030136,0.050288313774195015,0.1523475045746514,1.060211780676856e+22,1.1624615162800243e+22,1.5825614945346398e+21,1.501609049297463e+21,4.549096486599091e+21
10271,18.650376380371394,0.16423317079887573,5.900528866626603,3.727244492060395,0.999999,0.7721134029596399,3.727244492167574e-06,7.454485256876297,41.098494613927855,9.55,42.193468209321885,1.053995170161008,6540740.445283639,5894547.203067958,64.31689798323848,4.147205070459229,2.0480190657109525e-34,5.972e+22,1964459.4635678008,9.828192951838208,4.293105397511581,0.9012048792302049,0.5,0.45921831998798407,0.384514311685526,0.040264932959404705,0.02923510584490415,0.08676732952218102,1.3712259034841203e+22,1.1481597346929806e+22,1.2023108981678245e+21,8.729602605288379e+20,2.5908724595323254e+21
