particle,time_yr,distance_au,relative_speed_km_s,collided
injected_000000,111.0033110660026,0.2149829347153838,16.27398628242461,False
injected_000001,45.01217287245413,1.5332668193646457,53.27607049981694,False
injected_000002,482.0133577866717,0.6512479047710054,10.190790889845776,False
injected_000003,445.0092439975896,0.725759692497148,28.34381219549964,False
injected_000004,124.50370703624294,0.9439989508854775,7.1714688227137335,False
injected_000005,463.50335352371485,0.4348602381453119,25.183379040550708,False
injected_000006,105.50850143492634,1.539092861338575,34.893987130733926,False
injected_000007,36.01483649852695,0.5170479408063012,12.712216918834187,False
injected_000008,231.50501719304648,0.7272635644845703,23.270867349697006,False
injected_000009,236.01276864387611,0.31277334319957006,14.699044691931624,False
injected_000010,359.0013369355242,0.299877462601022,14.360266420226141,False
injected_000011,461.51227515018286,1.1138918275713536,4.485147853136643,False
injected_000012,232.5077226790896,1.6133568562598026,15.641016220405,False
injected_000013,245.50715291650036,0.38612335378455875,9.956787936669413,False
injected_000014,96.51070021553181,1.195164497316867,24.74341711620321,False
injected_000015,373.50925034624555,0.9865591032430927,12.70812865640029,False
injected_000016,130.01192581703867,0.8732862236948096,13.31752733186001,False
injected_000017,149.00743425267194,0.9600170243798831,6.951558473930996,False
injected_000018,221.50416814616298,1.7465643601592484,48.61865264706927,False
injected_000019,227.00227198802042,0.19775694916673164,20.10393587854477,False
injected_000020,106.50919410318585,1.7970791391874037,23.431629718683563,False
injected_000021,473.504003212067,0.5404204563867492,16.72994313316298,False
injected_000022,433.0071139994221,1.1268705711798304,23.98674651386644,False
injected_000023,246.0055043218589,1.2921258284959223,21.933149809361275,False
injected_000024,1.0106142834585048,1.2286442942827651,24.236854753525765,False
injected_000025,457.0124418926367,0.4111628008266882,9.858969108185269,False
injected_000026,312.5023730690308,0.43299753637138366,12.023621655805739,False
injected_000027,292.5034842005668,0.6078125206340445,4.651159990189099,False
injected_000028,454.51577819081274,0.5021741654694455,8.063609709301891,False
injected_000029,226.51445932448274,0.7276595128943102,7.4224892483936085,False
injected_000030,355.5083644911503,0.6487879061732686,33.15919389387263,False
injected_000031,323.50696399909936,0.5332220818934073,14.587617472076861,False
injected_000032,191.50786818836687,0.34366517721485795,10.466377472384549,False
injected_000033,311.5096677328706,0.9664334587324648,6.8237625530633155,False
injected_000034,27.504789519154752,0.3108285597113509,14.004174906962486,False
injected_000035,216.50393108691972,1.3933483766509143,25.534286871440592,False
injected_000036,145.0135719967432,0.7166362741899197,27.94036678695662,False
injected_000037,130.50759569050504,1.5593919704114947,1.1173628771162123,False
injected_000038,106.50919410318585,0.44646440851584107,30.81590832768298,False
injected_000039,109.50723013936258,0.8276066004635745,20.393999838972142,False
injected_000040,177.5063757567393,1.0182310546311006,21.019365549939614,False
injected_000041,367.50427388286596,1.0197299651663125,20.205682331146352,False
injected_000042,340.01690760554493,1.043229071676615,19.907850589569676,False
injected_000043,180.5143697212327,1.3451453359055732,24.45765826916186,False
injected_000044,250.01566656940284,1.6638840520110418,36.48323217188301,False
injected_000045,68.51211130321539,1.005870213466838,17.95405624437123,False
injected_000046,137.50228431677522,0.6794482701007928,23.28795413660389,False
injected_000047,278.50181009913524,1.132999899664473,20.89703832042063,False
injected_000048,445.5083587863483,1.6524352629323493,23.64069020974745,False
injected_000049,323.50696399909936,0.2506812706418833,10.7589597474766,False
injected_000050,298.5030812160706,1.0569565074784386,22.515345076864858,False
injected_000051,221.01553126731957,0.43671189506070424,29.298243956563642,False
injected_000052,419.0030056545149,0.7560135966311055,17.288228847246835,False
injected_000053,1.506730842748815,0.9422394911015158,24.725581245977878,False
injected_000054,251.0056154389379,0.36097254384655164,11.648781717355815,False
injected_000055,297.0114067758489,1.6083429911171507,41.858945253852816,False
injected_000056,445.5083587863483,0.5275384391232022,22.05981951685663,False
injected_000057,338.0162075897336,0.6919049939157518,19.5266755657065,False
injected_000058,473.0043592856605,0.42639676979568414,17.278889446754782,False
injected_000059,414.5017759358895,1.4505409504778324,25.020491816329294,False
