time_years,temperature_K,cold_trap_factor,olr_W_m2,H2_flux_m-2_s-1,crossover_mass_kg_per_particle,crossover_mass_amu,atomic_N_photolysis_fraction,N_drag_active,Ar36_drag_active,Rayleigh_active,water_kg,D_H,N_kg,Ar36_kg
0.0,2800.0,0.05000000065485749,280.0,4.639499134516127e+20,9.37546069139441e-22,564603.1225622032,0.6096948773246815,1,1,1,2.8385836915292207e+22,0.00014693712050250685,2.35e+21,5000000000000000.0
100.10010010010011,2797.6563602760957,0.05000000067038625,280.0,4.6163364312024325e+20,9.373498233912894e-22,564484.9406767013,0.6086249108129783,1,1,1,2.838577701587167e+22,0.00014693715150902118,2.3452414792083364e+21,4999455795429340.0
200.20020020020021,2795.3127205521914,0.05000000068628325,280.0,4.5932893677044256e+20,9.37153454305818e-22,564366.6845157708,0.6075567950627653,1,1,1,2.838571723624993e+22,0.00014693718245359426,2.340482885989914e+21,4998908919821838.0
300.3003003003003,2792.969080828287,0.05000000070255721,280.0,4.57035736669023e+20,9.369569617020044e-22,564248.3539703978,0.6064905266675931,1,1,1,2.83856575761874e+22,0.00014693721333634968,2.33572424245166e+21,4998359360367816.0
400.40040040040043,2790.625441104383,0.050000000719217084,280.0,4.5475398537102977e+20,9.3676034539841e-22,564129.9489313175,0.6054261022257035,1,1,1,2.8385598035444955e+22,0.00014693724415741077,2.3309655706875496e+21,4997807104199187.0
500.50050050050055,2788.2818013804786,0.05000000073627201,280.0,4.524836257183024e+20,9.365636052131763e-22,564011.4692890121,0.6043635183400107,1,1,1,2.8385538613783957e+22,0.00014693727491690067,2.326206892778279e+21,4997252138389214.0
600.6006006006006,2785.9381616565743,0.050000000753731365,280.0,4.502246008380421e+20,9.363667409640247e-22,563892.9149337112,0.6033027716180842,1,1,1,2.8385479310966243e+22,0.00014693730561494224,2.3214482307909385e+21,4996694449952277.0
700.7007007007007,2783.59452193267,0.05000000077160474,280.0,4.4797685414138806e+20,9.36169752468254e-22,563774.2857553893,0.6022438586721303,1,1,1,2.8385420126754122e+22,0.0001469373362516581,2.316689606778688e+21,4996134025843635.0
800.8008008008009,2781.2508822087657,0.05000000078990195,280.0,4.45740329321999e+20,9.359726395427411e-22,563655.5816437672,0.6011867761189741,1,1,1,2.838536106091039e+22,0.00014693736682717056,2.3119310427804344e+21,4995570852959189.0
900.900900900901,2778.9072424848614,0.050000000808633045,280.0,4.4351497035464344e+20,9.357754020039373e-22,563536.8024883094,0.6001315205800426,1,1,1,2.838530211319831e+22,0.00014693739734160182,2.3071725608205099e+21,4995004918135243.0
1001.0010010010011,2776.563602760957,0.05000000082780831,280.0,4.413007214937957e+20,9.355780396678686e-22,563417.9481782244,0.599078088681345,1,1,1,2.838524328338161e+22,0.00014693742779507373,2.302414182908354e+21,4994436208148267.0
1101.1011011011012,2774.219963037053,0.05000000084743828,280.0,4.3909752727223966e+20,9.353805523501339e-22,563299.018602463,0.5980264770534562,1,1,1,2.838518457122451e+22,0.00014693745818770794,2.297655931038196e+21,4993864709714656.0
1201.2012012012012,2771.8763233131485,0.05000000086753374,280.0,4.369053324996795e+20,9.351829398659032e-22,563180.0136497183,0.5969766823314981,1,1,1,2.8385125976491684e+22,0.00014693748851962585,2.2928978271887394e+21,4993290409490491.0
1301.3013013013015,2769.5326835892442,0.05000000088810574,280.0,4.347240822613568e+20,9.349852020299168e-22,563060.9332084242,0.5959287011551214,1,1,1,2.8385067498948287e+22,0.0001469375187909486,2.2881398933228492e+21,4992713294071299.0
1401.4014014014015,2767.18904386534,0.05000000090916555,280.0,4.325537219166753e+20,9.34787338656484e-22,562941.7771667554,0.5948825301684871,1,1,1,2.8385009138359937e+22,0.0001469375490017971,2.2833821513872405e+21,4992133349991809.0
1501.5015015015017,2764.8454041414357,0.050000000930724764,280.0,4.3039419709783186e+20,9.34589349559481e-22,562822.5454126254,0.5938381660202491,1,1,1,2.8384950894492725e+22,0.00014693757915229208,2.2786246233121683e+21,4991550563725714.0
1601.6016016016017,2762.5017644175314,0.05000000095279522,280.0,4.2824545370845466e+20,9.343912345523502e-22,562703.2378336868,0.5927956053635356,1,1,1,2.8384892767113214e+22,0.0001469376092425539,2.273867331011121e+21,4990964921685427.0
1701.7017017017017,2760.158124693627,0.05000000097538903,280.0,4.26107437922248e+20,9.341929934480985e-22,562583.8543173296,0.5917548448559302,1,1,1,2.838483475598842e+22,0.00014693763927270281,2.2691102963805145e+21,4990376410221837.0
