particle,time_yr,distance_au,relative_speed_km_s,collided
tp_000204,4.000000000000003,13.733658637414614,24.385245095376572,False
tp_000205,144.01999999999987,33.363694745335245,25.233140870035044,False
tp_000206,199.000000000028,12.649044911588666,22.19974701293856,False
tp_000207,100.01999999999724,36.22404308010188,26.542664381438186,False
tp_000208,112.01999999999485,37.2252344991403,25.50095061158467,False
tp_000209,23.519999999999587,21.804349797638533,25.389638249947513,False
tp_000210,13.019999999999811,14.33449989456057,22.769453261753373,False
tp_000211,159.5000000000078,14.841645641963039,22.626976303552304,False
tp_000212,144.01999999999987,36.84641783648986,26.90359153583375,False
tp_000213,98.51999999999754,32.11843611234478,25.872143682381004,False
tp_000214,146.00000000000088,40.76052658756908,25.713216633822174,False
tp_000215,4.519999999999992,39.5810858249586,26.475777256211096,False
tp_000216,86.51999999999992,31.617937573521534,27.378696641664853,False
tp_000217,119.01999999999346,19.867848854399817,23.74183872047366,False
tp_000218,199.50000000002825,30.264047861058145,24.687356953530884,False
tp_000219,83.00000000000063,28.07228430156265,26.75813310030623,False
tp_000220,16.019999999999747,35.82079685697063,25.263422224907416,False
tp_000221,76.00000000000202,25.08404890046257,25.664521119254676,False
tp_000222,160.00000000000804,26.34755799615547,25.376611132575928,False
tp_000223,96.51999999999794,37.59890904394986,26.900473345744008,False
tp_000224,66.00000000000401,31.01719783127635,28.148884393897536,False
tp_000225,139.51999999999757,19.59858095543706,22.556011076137633,False
tp_000226,75.00000000000222,39.63261531296778,25.601006348620825,False
tp_000227,160.00000000000804,27.074413744991208,24.72021812110451,False
tp_000228,172.50000000001444,24.9789126897919,24.121188425443126,False
tp_000229,1.0000000000000004,31.402469879085995,27.267641359221557,False
tp_000230,78.00000000000162,32.03118061110936,25.32089450446807,False
tp_000231,51.50000000000245,32.961585299066556,24.399401255824355,False
tp_000232,1.0000000000000004,42.75039545335672,29.21561940883434,False
tp_000233,95.01999999999823,20.026974368416493,26.726480045194275,False
tp_000234,61.500000000004015,30.889720169593303,23.822025621651715,False
tp_000235,44.50000000000136,32.398154272816164,27.257771793779213,False
tp_000236,108.51999999999555,22.438230600943964,23.3416808487571,False
tp_000237,4.000000000000003,16.90802704251742,24.215024406784018,False
tp_000238,96.01999999999803,21.59721473612059,24.2498989989209,False
tp_000239,4.519999999999992,36.97021781636248,26.49580755268765,False
tp_000240,1.0000000000000004,39.82392437011274,27.62886519915992,False
tp_000241,149.00000000000242,17.22843115728601,25.909318953065814,False
tp_000242,21.01999999999964,13.07324260934917,22.491283593746843,False
tp_000243,95.51999999999813,32.77208079529631,25.958736604509987,False
tp_000244,42.000000000000966,24.0165826916208,24.52487961559515,False
tp_000245,62.00000000000409,22.966427113066143,24.346271977419523,False
tp_000246,116.01999999999406,20.92466544651053,24.302737167191218,False
tp_000247,50.00000000000222,38.128854496141685,27.56069380903005,False
tp_000248,188.50000000002262,37.98485643825768,27.122641326043137,False
tp_000249,93.01999999999863,33.14279589372422,25.392214579627414,False
tp_000250,140.01999999999782,16.20264827607289,24.133638621981426,False
tp_000251,1.0000000000000004,39.184072158535635,28.897349772737655,False
tp_000252,184.00000000002032,13.75987267025868,23.617982364938293,False
tp_000253,35.51999999999995,39.8359124001893,25.2643942831668,False
tp_000254,200.0000000000285,20.88587641773691,26.313188628714148,False
tp_000255,183.0000000000198,14.975039774390156,22.778458944825907,False
