object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight,impactor_mass_kg,impactor_radius_m,mutual_escape_km_s,v_over_vesc,b_contact,x_H2O,eta_escape,eta_vapor_plume,eta_mantle_dissolution,eta_surface_retained,eta_reaccretion,water_escape_kg,water_vapor_plume_kg,water_mantle_kg,water_surface_kg,water_reaccretion_kg
11317,20.80199548135937,0.018710541016675197,11.19972295677723,2.6587343359815727,0.999999,0.9273161200861963,2.6587343360580265e-06,5.317466013228809,58.05391139085822,9.55,58.8341663302678,1.0270609956667127,6456627.37806778,5797879.343875164,63.89293931340526,4.128116352924269,1.2213534643772659e-34,5.972e+22,1964459.4635678008,9.828192951838208,5.986264882931892,0.8979733542576288,0.5,0.4890042425838008,0.3828405388491172,0.0404571910928589,0.019400498324545795,0.06829752914967724,1.4601666683552292e+22,1.1431618490034639e+22,1.2080517260327668e+21,5.792988799709374e+20,2.0393642204093623e+21
17624,22.781579029784293,0.16704667937421763,0.01740537515909808,4.7100279835333865,0.9567513599446711,0.6595788228650119,0.2037023049103621,9.216353662156411,10.161925956350979,9.55,13.945151097867665,1.883191113999418,8742885.750804849,8008938.17074612,66.35557265186938,4.108965420019968,6.153292330688511e-22,5.972e+22,1964459.4635678008,9.828192951838208,1.4188926861941031,0.9160520220693535,0.5,0.29939074798846727,0.3793293051621034,0.07623568426790792,0.06506447889903984,0.17997978368248158,8.939807734935632e+21,1.1326773052140406e+22,2.2763975322397303e+21,1.9428253399253296e+21,5.3741963407589e+21
18202,26.113990326390617,0.021109974484524074,3.7707801518698822,3.0805652314994187,0.9986930998556807,19.07486581898009,0.004025991145631713,6.157104471853206,59.827179403185255,9.55,60.58460114039635,1.0254806021434064,6451657.887199592,6192707.1220629085,73.71176663082935,4.06367596777245,2.1912634878131316e-34,5.972e+22,1964459.4635678008,9.828192951838208,6.164368306288183,0.959862911260305,0.5,0.4939231913168905,0.3873892363023905,0.033830320113301844,0.017804695911982117,0.06705255635543506,1.4748546492722349e+22,1.156744259598938e+22,1.010173358583193e+21,5.31648219931786e+20,2.0021893327732906e+21
368,30.19678191270604,0.056221038292612296,6.08187821958044,6.921296695702541,0.999999,1.7327488931500952,6.921296695901567e-06,13.842586470108385,14.21733821000506,9.55,17.127031435063987,1.4512011039931143,7674876.665450995,6907990.194843104,64.16836566777933,3.9964411211599233,8.297378323238149e-35,5.972e+22,1964459.4635678008,9.828192951838208,1.7426429781133514,0.9000783329769865,0.5,0.3283645551922091,0.37854230876343214,0.07165784904391466,0.05811565527792833,0.16331963172251573,9.804965618039363e+21,1.1303273339676084e+22,2.1397033724512916e+21,1.7353334665989398e+21,4.87672420323432e+21
2161,41.79782441407406,0.08170766309812098,5.864987296424177,2.9737915858500896,0.7137424881746609,1.4326088622006852,0.8512701800525759,5.096312991647603,68.00103623149991,9.55,68.66835827772326,1.019723122934414,6433521.2348531755,6093435.563025213,71.28717458230852,4.115447077429404,0.1993997219985743,5.972e+22,1964459.4635678008,9.828192951838208,6.9868752693627085,0.9471384861550513,0.5,0.49287013884491515,0.3864233862600993,0.035201127857526104,0.0182082501156225,0.06729709692183683,1.4717102345909166e+22,1.1538602313726564e+22,1.0511056778257295e+21,5.436983484524878e+20,2.0094913140860476e+21
3472,16.34688116693752,0.1387966915090798,2.298905753087439,3.956501033267963,0.999999,0.8529674831184639,3.956501033381735e-06,7.912998110034892,19.14342021241906,9.55,21.393294216395347,1.2488672094618416,7119766.266439366,6510477.089916838,66.12389918685884,4.090149972711483,1.6372265231906945e-34,5.972e+22,1964459.4635678008,9.828192951838208,2.1767271278891682,0.9144228681502439,0.5,0.36230949085611575,0.38444761418786627,0.058453357544531674,0.04850261122245279,0.1462869261890335,1.0818561396963616e+22,1.1479605759649685e+22,1.7454172562797156e+21,1.4482879711024403e+21,4.36812761600454e+21
4204,32.26953471902263,0.0759436044554943,6.249531792281746,21.908427134012992,0.999999,5.660747452836193,2.1908427134642984e-05,43.81683235959885,13.268703552218415,9.55,16.348118973039487,1.518023856448837,7849588.73844317,7231479.850291899,67.11038039571382,4.112765549433155,1.9854187276170284e-34,5.972e+22,1964459.4635678008,9.828192951838208,1.6633901118090921,0.9212558888436922,0.5,0.32246109151263624,0.382622393711066,0.06720814599884505,0.0593990574888477,0.16830931128860505,9.628688192567318e+21,1.142510467621243e+22,2.006835239525513e+21,1.7736558566169921e+21,5.025716035077746e+21
6547,19.83999827669915,0.0954283960607079,4.793959865891291,3.3118294542264253,0.999999,15.77882753435086,3.311829454321659e-06,6.623655596623395,31.621584205287913,9.55,33.0322128785238,1.0912093783133678,6655208.255311985,6304806.865944624,71.32485974958188,4.0955711252850495,1.4390744143906932e-34,5.972e+22,1964459.4635678008,9.828192951838208,3.360965036033979,0.9473492975839365,0.5,0.42906316305280673,0.38888570894143415,0.03932712093716763,0.034921256402180245,0.1078027506664112,1.2811826048756808e+22,1.1612127268991224e+22,1.1743078311838253e+21,1.0427487161691021e+21,3.2189901348990385e+21
7868,41.13757477431772,0.04013322359212101,1.9284064583833749,6.391316522127316,0.999999,3.657887137480424,6.391316522311103e-06,12.78262665293811,49.51688723895736,9.55,50.42940235453538,1.037196328214422,6488407.093327418,6246053.40878714,74.29078228858627,4.092584887879918,1.3647247213370842e-34,5.972e+22,1964459.4635678008,9.828192951838208,5.131096082632704,0.9626481999272963,0.5,0.48542214788634713,0.38785473475390614,0.0335514370254834,0.020580894029915496,0.0725907863043479,1.4494705335886326e+22,1.1581342379751636e+22,1.0018459095809342e+21,6.145454957332766e+20,2.167560879047828e+21
19443,32.62991447466949,0.06674783316222119,3.657189312651145,1.8449436348663901,0.6507574211927666,3.0936035506206268,0.644332872794729,3.045554396938051,22.159067615697513,9.55,24.129375822781952,1.1857392885873617,6937487.444554865,6429527.539543601,67.93837727615886,4.0562021184357135,5.844616618163397e-05,5.972e+22,1964459.4635678008,9.828192951838208,2.455118244119224,0.9267804217202649,0.5,0.3815497312329781,0.38780016789172395,0.051646824769142306,0.04242559485311649,0.13657768125303915,1.1393074974616726e+22,1.1579713013246876e+22,1.5421741876065893e+21,1.2668282623140584e+21,4.078209562215749e+21
241,30.45167489032502,0.09549955288811832,6.0140802372069455,58.42798695793816,0.999999,4.264018503817011,5.8427986959618295e-05,116.85591548788935,41.30389139598262,9.55,42.393560176648606,1.0534594889715658,6539078.105161255,5782105.658120752,62.157975609722556,4.2519680907084485,2.072224053596685e-35,5.972e+22,1964459.4635678008,9.828192951838208,4.313464375841295,0.8842386595072126,0.5,0.4584368173597856,0.38344321526013303,0.04208640452151424,0.029412074296285763,0.08662148856228136,1.3688923366363197e+22,1.1449614407667571e+22,1.2567000390124152e+21,8.782445384870928e+20,2.586517648469721e+21
7313,19.62404102416547,0.02120677375291537,0.8007009437291522,2.2727617992466502,0.7969124964211666,2.544814391045161,0.46156952003833995,4.083954078454961,64.43776601165287,9.55,65.1416010593271,1.0219647261108666,6440588.587039496,5617790.827130023,60.72093752745828,4.022862432448211,9.416532421203848e-11,5.972e+22,1964459.4635678008,9.828192951838208,6.628034408618666,0.872248048638722,0.5,0.48705913108852655,0.3810199456912359,0.04317983291615137,0.019890637398600943,0.0688504529054853,1.4543585654303403e+22,1.1377255578340302e+22,1.28934981087628e+21,5.939344327222242e+20,2.0558745237577912e+21
12508,25.985614280605805,0.10150361150830739,11.763915935551681,3.1181318951288595,0.8486838454118979,15.524701517802097,0.4718237278694103,5.764440062388308,13.006211031507787,9.55,16.13579949665076,1.5391444643599477,7904006.658366855,6977929.9682419915,61.98620403611495,4.1548758514767075,4.193132923322809e-10,5.972e+22,1964459.4635678008,9.828192951838208,1.641787007613929,0.88283452555742,0.5,0.31896513276112026,0.3736413965103086,0.08004136339350557,0.060687179043885785,0.16666492829117985,9.524298864247051e+21,1.1156932099797814e+22,2.390035110930076e+21,1.8121191662504294e+21,4.97661475877463e+21
