object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight,impactor_mass_kg,impactor_radius_m,mutual_escape_km_s,v_over_vesc,b_contact,x_H2O,eta_escape,eta_vapor_plume,eta_mantle_dissolution,eta_surface_retained,eta_reaccretion,water_escape_kg,water_vapor_plume_kg,water_mantle_kg,water_surface_kg,water_reaccretion_kg
11317,20.80199548135937,0.018710541016675197,11.19972295677723,2.6587343359815727,0.999999,0.9273161200861963,2.6587343360580265e-06,5.317466013228809,58.05391139085822,9.55,58.8341663302678,1.0270609956667127,6456627.37806778,5797879.343875164,63.89293931340526,4.128116352924269,1.2213534643772659e-34,8.958e+22,2248744.72686474,9.688656931218278,6.072479059578987,0.8979733542576288,0.5,0.4890042425838008,0.3828405388491172,0.0404571910928589,0.019400498324545795,0.06829752914967724,2.190250002532844e+22,1.7147427735051958e+22,1.81207758904915e+21,8.689483199564061e+20,3.0590463306140436e+21
17624,22.781579029784293,0.16704667937421763,0.01740537515909808,4.7100279835333865,0.9567513599446711,0.6595788228650119,0.2037023049103621,9.216353662156411,10.161925956350979,9.55,13.945151097867665,1.883191113999418,8742885.750804849,8008938.17074612,66.35557265186938,4.108965420019968,6.153292330688511e-22,8.958e+22,2248744.72686474,9.688656931218278,1.4393275762437554,0.9160520220693535,0.5,0.3173116669165319,0.3781853051703032,0.07527252251634488,0.06082485672218959,0.16840564867463037,1.4212389561191463e+22,1.693891981857788e+22,3.371456283507087e+21,2.7243453325868715e+21,7.542889004136695e+21
18202,26.113990326390617,0.021109974484524074,3.7707801518698822,3.0805652314994187,0.9986930998556807,19.07486581898009,0.004025991145631713,6.157104471853206,59.827179403185255,9.55,60.58460114039635,1.0254806021434064,6451657.887199592,6192707.1220629085,73.71176663082935,4.06367596777245,2.1912634878131316e-34,8.958e+22,2248744.72686474,9.688656931218278,6.253147528135076,0.959862911260305,0.5,0.4939231913168905,0.3873892363023905,0.033830320113301844,0.017804695911982117,0.06705255635543506,2.2122819739083526e+22,1.7351163893984071e+22,1.5152600378747896e+21,7.97472329897679e+20,3.003283999159936e+21
368,30.19678191270604,0.056221038292612296,6.08187821958044,6.921296695702541,0.999999,1.7327488931500952,6.921296695901567e-06,13.842586470108385,14.21733821000506,9.55,17.127031435063987,1.4512011039931143,7674876.665450995,6907990.194843104,64.16836566777933,3.9964411211599233,8.297378323238149e-35,8.958e+22,2248744.72686474,9.688656931218278,1.7677405193157547,0.9000783329769865,0.5,0.3469342335027477,0.3773868224048319,0.07071662133309951,0.05345736512777828,0.15150495763154248,1.5539184318588069e+22,1.690315577551242e+22,3.1673974695095273e+21,2.3943553840731893e+21,6.785907052316787e+21
2161,41.79782441407406,0.08170766309812098,5.864987296424177,2.9737915858500896,0.7137424881746609,1.4326088622006852,0.8512701800525759,5.096312991647603,68.00103623149991,9.55,68.66835827772326,1.019723122934414,6433521.2348531755,6093435.563025213,71.28717458230852,4.115447077429404,0.1993997219985743,8.958e+22,2248744.72686474,9.688656931218278,7.087500235090758,0.9471384861550513,0.5,0.49287013884491515,0.3864233862600993,0.035201127857526104,0.0182082501156225,0.06729709692183683,2.2075653518863748e+22,1.7307903470589847e+22,1.576658516738594e+21,8.155475226787317e+20,3.0142369711290717e+21
3472,16.34688116693752,0.1387966915090798,2.298905753087439,3.956501033267963,0.999999,0.8529674831184639,3.956501033381735e-06,7.912998110034892,19.14342021241906,9.55,21.393294216395347,1.2488672094618416,7119766.266439366,6510477.089916838,66.12389918685884,4.090149972711483,1.6372265231906945e-34,8.958e+22,2248744.72686474,9.688656931218278,2.208076348277232,0.9144228681502439,0.5,0.3820920510184753,0.38332867625791706,0.05772905889170107,0.043189873288775285,0.13366034054313114,1.711390296511751e+22,1.7169291409592104e+22,2.5856845477592904e+21,1.9344744246042448e+21,5.986646652926843e+21
4204,32.26953471902263,0.0759436044554943,6.249531792281746,21.908427134012992,0.999999,5.660747452836193,2.1908427134642984e-05,43.81683235959885,13.268703552218415,9.55,16.348118973039487,1.518023856448837,7849588.73844317,7231479.850291899,67.11038039571382,4.112765549433155,1.9854187276170284e-34,8.958e+22,2248744.72686474,9.688656931218278,1.687346253365979,0.9212558888436922,0.5,0.3409067444615699,0.3814817581940991,0.06638397993188533,0.05484723913824801,0.15638027827419787,1.5269213084433714e+22,1.7086567949513697e+22,2.973338461149144e+21,2.4566078410021284e+21,7.004272663901322e+21
6547,19.83999827669915,0.0954283960607079,4.793959865891291,3.3118294542264253,0.999999,15.77882753435086,3.311829454321659e-06,6.623655596623395,31.621584205287913,9.55,33.0322128785238,1.0912093783133678,6655208.255311985,6304806.865944624,71.32485974958188,4.0955711252850495,1.4390744143906932e-34,8.958e+22,2248744.72686474,9.688656931218278,3.4093696487579357,0.9473492975839365,0.5,0.4551277812534192,0.387737266865222,0.03887849078037862,0.027226979239006927,0.09102948186197324,2.0385173322340646e+22,1.7366752182893292e+22,1.7413676020531583e+21,1.2194964001151202e+21,4.0772104925977814e+21
7868,41.13757477431772,0.04013322359212101,1.9284064583833749,6.391316522127316,0.999999,3.657887137480424,6.391316522311103e-06,12.78262665293811,49.51688723895736,9.55,50.42940235453538,1.037196328214422,6488407.093327418,6246053.40878714,74.29078228858627,4.092584887879918,1.3647247213370842e-34,8.958e+22,2248744.72686474,9.688656931218278,5.204994119674567,0.9626481999272963,0.5,0.49415841675193,0.3876042205749752,0.033529766255617134,0.017707553197570385,0.06700004321990738,2.2133355486318946e+22,1.7360793039553138e+22,1.5017982305890913e+21,7.931213077191775e+20,3.0009319358196514e+21
19443,32.62991447466949,0.06674783316222119,3.657189312651145,1.8449436348663901,0.6507574211927666,3.0936035506206268,0.644332872794729,3.045554396938051,22.159067615697513,9.55,24.129375822781952,1.1857392885873617,6937487.444554865,6429527.539543601,67.93837727615886,4.0562021184357135,5.844616618163397e-05,8.958e+22,2248744.72686474,9.688656931218278,2.4904768528890266,0.9267804217202649,0.5,0.4023826788744785,0.3867278248793434,0.05103851795798474,0.03660166847093305,0.12324930981726034,1.802272018678789e+22,1.7321539276345788e+22,2.2860152193381363e+21,1.6393887308130914e+21,5.52033658671509e+21
