object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight,impactor_mass_kg,impactor_radius_m,mutual_escape_km_s,v_over_vesc,b_contact,x_H2O,eta_escape,eta_vapor_plume,eta_mantle_dissolution,eta_surface_retained,eta_reaccretion,water_escape_kg,water_vapor_plume_kg,water_mantle_kg,water_surface_kg,water_reaccretion_kg
11317,20.80199548135937,0.018710541016675197,11.19972295677723,2.6587343359815727,0.999999,0.9273161200861963,2.6587343360580265e-06,5.317466013228809,58.05391139085822,9.55,58.8341663302678,1.0270609956667127,6456627.37806778,5797879.343875164,63.89293931340526,4.128116352924269,1.2213534643772659e-34,1.7916e+23,2833240.8172169826,9.445009195653634,6.229127480081424,0.8979733542576288,0.5,0.4890042425838008,0.3828405388491172,0.0404571910928589,0.019400498324545795,0.06829752914967724,4.380500005065688e+22,3.4294855470103916e+22,3.6241551780983e+21,1.7378966399128122e+21,6.118092661228087e+21
17624,22.781579029784293,0.16704667937421763,0.01740537515909808,4.7100279835333865,0.9567513599446711,0.6595788228650119,0.2037023049103621,9.216353662156411,10.161925956350979,9.55,13.945151097867665,1.883191113999418,8742885.750804849,8008938.17074612,66.35557265186938,4.108965420019968,6.153292330688511e-22,1.7916e+23,2833240.8172169826,9.445009195653634,1.4764571223800278,0.9160520220693535,0.5,0.3530606733561623,0.3758791266923981,0.07353509470181856,0.05221794708598919,0.14530715816363193,3.162717511924502e+22,3.367125216910502e+22,6.587273783388906e+21,4.677683699962911e+21,1.3016615228298148e+22
18202,26.113990326390617,0.021109974484524074,3.7707801518698822,3.0805652314994187,0.9986930998556807,19.07486581898009,0.004025991145631713,6.157104471853206,59.827179403185255,9.55,60.58460114039635,1.0254806021434064,6451657.887199592,6192707.1220629085,73.71176663082935,4.06367596777245,2.1912634878131316e-34,1.7916e+23,2833240.8172169826,9.445009195653634,6.414456554290696,0.959862911260305,0.5,0.4939231913168905,0.3873892363023905,0.033830320113301844,0.017804695911982117,0.06705255635543506,4.424563947816705e+22,3.4702327787968143e+22,3.0305200757495793e+21,1.594944659795358e+21,6.006567998319872e+21
368,30.19678191270604,0.056221038292612296,6.08187821958044,6.921296695702541,0.999999,1.7327488931500952,6.921296695901567e-06,13.842586470108385,14.21733821000506,9.55,17.127031435063987,1.4512011039931143,7674876.665450995,6907990.194843104,64.16836566777933,3.9964411211599233,8.297378323238149e-35,1.7916e+23,2833240.8172169826,9.445009195653634,1.8133419544943834,0.9000783329769865,0.5,0.3863982982075455,0.37486630924719455,0.0689853474062515,0.04337697901418872,0.1263730661248198,3.4613559553431926e+22,3.3580523982363686e+22,6.179707420652009e+21,3.885709780091026e+21,1.1320499263461357e+22
2161,41.79782441407406,0.08170766309812098,5.864987296424177,2.9737915858500896,0.7137424881746609,1.4326088622006852,0.8512701800525759,5.096312991647603,68.00103623149991,9.55,68.66835827772326,1.019723122934414,6433521.2348531755,6093435.563025213,71.28717458230852,4.115447077429404,0.1993997219985743,1.7916e+23,2833240.8172169826,9.445009195653634,7.27033260161597,0.9471384861550513,0.5,0.49287013884491515,0.3864233862600993,0.035201127857526104,0.0182082501156225,0.06729709692183683,4.4151307037727496e+22,3.4615806941179693e+22,3.153317033477188e+21,1.6310950453574634e+21,6.028473942258143e+21
3472,16.34688116693752,0.1387966915090798,2.298905753087439,3.956501033267963,0.999999,0.8529674831184639,3.956501033381735e-06,7.912998110034892,19.14342021241906,9.55,21.393294216395347,1.2488672094618416,7119766.266439366,6510477.089916838,66.12389918685884,4.090149972711483,1.6372265231906945e-34,1.7916e+23,2833240.8172169826,9.445009195653634,2.2650368859608974,0.9144228681502439,0.5,0.42964767099664275,0.38053899163099664,0.05634203006677456,0.030209256967600122,0.10326205033798597,3.848783836787925e+22,3.4088682870304676e+22,5.047119053381665e+21,2.706145239157619e+21,9.250214469276782e+21
4204,32.26953471902263,0.0759436044554943,6.249531792281746,21.908427134012992,0.999999,5.660747452836193,2.1908427134642984e-05,43.81683235959885,13.268703552218415,9.55,16.348118973039487,1.518023856448837,7849588.73844317,7231479.850291899,67.11038039571382,4.112765549433155,1.9854187276170284e-34,1.7916e+23,2833240.8172169826,9.445009195653634,1.7308738016435703,0.9212558888436922,0.5,0.3794313162189893,0.3790687021871209,0.0648754656470379,0.04517189755727757,0.13145261838957434,3.398945730689706e+22,3.395697434192229e+22,5.811544212661655e+21,4.046498583180924e+21,1.1775525555338069e+22
6547,19.83999827669915,0.0954283960607079,4.793959865891291,3.3118294542264253,0.999999,15.77882753435086,3.311829454321659e-06,6.623655596623395,31.621584205287913,9.55,33.0322128785238,1.0912093783133678,6655208.255311985,6304806.865944624,71.32485974958188,4.0955711252850495,1.4390744143906932e-34,1.7916e+23,2833240.8172169826,9.445009195653634,3.4973192925767007,0.9473492975839365,0.5,0.48567554758640635,0.3864834776851013,0.03816742448784008,0.01820201980579793,0.07147153043485432,4.350681555279028e+22,3.462118993103137e+22,3.419037885620714e+21,1.6305369342033786e+21,6.40241969635425e+21
7868,41.13757477431772,0.04013322359212101,1.9284064583833749,6.391316522127316,0.999999,3.657887137480424,6.391316522311103e-06,12.78262665293811,49.51688723895736,9.55,50.42940235453538,1.037196328214422,6488407.093327418,6246053.40878714,74.29078228858627,4.092584887879918,1.3647247213370842e-34,1.7916e+23,2833240.8172169826,9.445009195653634,5.339264505718192,0.9626481999272963,0.5,0.49415841675193,0.3876042205749752,0.033529766255617134,0.017707553197570385,0.06700004321990738,4.426671097263789e+22,3.4721586079106276e+22,3.0035964611781827e+21,1.586242615438355e+21,6.001863871639303e+21
19443,32.62991447466949,0.06674783316222119,3.657189312651145,1.8449436348663901,0.6507574211927666,3.0936035506206268,0.644332872794729,3.045554396938051,22.159067615697513,9.55,24.129375822781952,1.1857392885873617,6937487.444554865,6429527.539543601,67.93837727615886,4.0562021184357135,5.844616618163397e-05,1.7916e+23,2833240.8172169826,9.445009195653634,2.554722321910042,0.9267804217202649,0.5,0.4566555930686796,0.3835204989874305,0.049802596239541745,0.02184514229725573,0.08817616940709239,4.090720802709232e+22,3.4355766299294022e+22,4.4613165711381496e+21,1.956887846988168e+21,7.898821255487335e+21
241,30.45167489032502,0.09549955288811832,6.0140802372069455,58.42798695793816,0.999999,4.264018503817011,5.8427986959618295e-05,116.85591548788935,41.30389139598262,9.55,42.393560176648606,1.0534594889715658,6539078.105161255,5782105.658120752,62.157975609722556,4.2519680907084485,2.072224053596685e-35,1.7916e+23,2833240.8172169826,9.445009195653634,4.4884615036856825,0.8842386595072126,0.5,0.4879608033466206,0.3818652543983793,0.0419132088656677,0.01967035323110456,0.06859038015822783,4.3711528763790274e+22,3.420748948900682e+22,3.754585250186512e+21,1.7620702424423465e+21,6.144326254574048e+21
7313,19.62404102416547,0.02120677375291537,0.8007009437291522,2.2727617992466502,0.7969124964211666,2.544814391045161,0.46156952003833995,4.083954078454961,64.43776601165287,9.55,65.1416010593271,1.0219647261108666,6440588.587039496,5617790.827130023,60.72093752745828,4.022862432448211,9.416532421203848e-11,1.7916e+23,2833240.8172169826,9.445009195653634,6.896933577291136,0.872248048638722,0.5,0.48705913108852655,0.3810199456912359,0.04317983291615137,0.019890637398600943,0.0688504529054853,4.363075696291021e+22,3.413176673502091e+22,3.86804943262884e+21,1.7818032981666725e+21,6.167623571273374e+21
12508,25.985614280605805,0.10150361150830739,11.763915935551681,3.1181318951288595,0.8486838454118979,15.524701517802097,0.4718237278694103,5.764440062388308,13.006211031507787,9.55,16.13579949665076,1.5391444643599477,7904006.658366855,6977929.9682419915,61.98620403611495,4.1548758514767075,4.193132923322809e-10,1.7916e+23,2833240.8172169826,9.445009195653634,1.708394260121638,0.88283452555742,0.5,0.3752657791982339,0.3699802913556063,0.07691751089880434,0.046593389040781606,0.13124302950657385,3.361630850057779e+22,3.314283449963521e+22,6.890270626314893e+21,4.173835790273216e+21,1.1756750583198885e+22
14774,39.253680771413435,0.06846443436372254,1.952860626472184,7.369390988649205,0.999999,2.774497539044818,7.369390988861117e-06,14.738774607907422,16.093870194632196,9.55,18.71403638560293,1.3521159960288518,7408232.10146446,6948386.0409550285,69.70640177187478,4.1637909488490115,1.1664679276154556e-34,1.7916e+23,2833240.8172169826,9.445009195653634,1.981367725318328,0.9379276925707378,0.5,0.40448703076572357,0.3839007795531851,0.055331705687746036,0.03781317943294807,0.11846730456039734,3.6233948215993514e+22,3.4389831832374316e+22,4.95661419550829e+21,3.387304613603488e+21,1.0612301142520393e+22
14904,35.57998395509471,0.06816755595404227,0.5059595978376606,2.2434285235422258,0.5690495154366907,31.435307732184285,0.9668066093036718,3.52005043778078,23.979077330914873,9.55,25.81082427281228,1.1586141056018977,6857676.764321654,6255589.328252824,65.81150610559379,4.129355566364329,1.0,1.7916e+23,2833240.8172169826,9.445009195653634,2.732747394750002,0.9122024182881727,0.5,0.4702291630625376,0.38109338358049,0.05018843893560212,0.019097398541382198,0.07939161587998811,4.212312842714211e+22,3.413834530114029e+22,4.495880359851238e+21,1.7107449613370172e+21,7.111900950529335e+21
