object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight
14456,33.492758846242495,0.1494999637971856,3.8122278245448005,2.3374786858964827,0.734259792824768,2.78677270529266,0.6211620702578202,4.053795301535145,50.23927670650011,9.55,51.13890323415515,1.0361343283523823,6485084.457090695,3348722.7273209747,31.089274625575722,4.209547741022901,5.824104412162453e-06
15425,16.192106044720557,0.06056102132080494,1.933957435911634,3.7344935162120243,0.7873198459031661,4.993218494994448,0.7942526565016006,6.674734375922448,65.75328284294204,9.55,66.4431840343608,1.0210946275589914,6437846.251631686,5295070.549164665,55.334934643900155,4.076170651642171,0.038015493476793276
15637,15.425710426650017,0.2071327345268626,9.626615546858671,3.5809385720734572,0.999999,3.3779480490514118,3.5809385721764294e-06,7.161873563208342,56.03183846989997,9.55,56.83985769085776,1.0290493887394805,6462874.38066105,5616356.866192004,60.34477286678343,4.006636413326976,6.518127545639477e-35
17332,37.07032134466356,0.12793357973499125,1.7032750560171064,4.858938285467655,0.999999,1.1132486802925572,4.858938285607377e-06,9.717871711997024,19.98472841313021,9.55,22.149308561365384,1.2283548509512685,7061053.917137335,3241883.069456214,27.330446838976943,4.04236417211716,1.1861542064805704e-34
17555,16.228006945634966,0.10276427274650302,0.7670389706603837,5.7746586848865205,0.999999,22.15038685407627,5.774658685052574e-06,11.549311595114355,49.78288640886135,9.55,50.69061332433838,1.0367998964327299,6487166.992227169,4866177.60576384,48.60109295326289,4.030185913307624,8.869766381319851e-35
17732,23.631295839946887,0.06839337618489737,4.991417592954133,3.496739102962128,0.999999,18.59705001291795,3.496739103062679e-06,6.993474709185152,42.367373931792,9.55,43.43036810661739,1.05080935145387,6530847.903217117,2937432.044917007,26.72944486143779,4.178336779531904,8.142279502915892e-35
17823,15.07850873415575,0.12816937667387135,1.8086221101755897,3.4741818051987567,0.8214149279700753,6.1464605816160365,0.6204370079264737,6.32792660247104,16.30444813948843,9.55,18.895436727772864,1.343079316135868,7383434.653092042,2978149.20648147,23.788117240252713,4.07781997345303,1.7772189131808114e-05
17930,27.868109489105404,0.06918224074345719,17.44513424637549,8.193044003476041,0.8741065496263565,8.426535279222954,1.0314505786606887,15.354637428291394,70.03741124880403,9.55,70.68551106439072,1.0185928759995881,6429954.833587931,3439405.814788944,32.337372209371345,4.094869501784829,1.0
18779,43.86161373939183,0.22892281111492843,6.52972428285967,187.11794605062383,0.999999,16.399877191739265,0.00018711794605600452,374.23570498330156,68.66012919932325,9.55,69.3211067544926,1.0193462818481047,6432332.363528752,4780678.033588637,48.006969593314636,3.965057599124408,3.165058565553844e-35
19153,25.00901660258786,0.10219527803029936,3.2749519943725076,3.743721357685969,0.7238202976954369,4.077655008212643,1.0339398500769459,6.453502865294992,55.447327322641605,9.55,56.263741496848205,1.0296650789840986,6464807.491812978,6153801.859547743,72.15565590164489,3.981310606547255,0.3327348898918685
19160,15.683649520580696,0.0703748166548076,10.67153760720975,7.522941462034202,0.9192699556796866,12.228891379676174,0.6073273976491443,14.438555526419261,68.87460665020012,9.55,69.53354543829757,1.0192259797270782,6431952.783952584,5848703.612650229,65.41155564525296,4.186169255841295,3.557803802661551e-06
19222,40.62163662143068,0.09812054662933063,3.8462244094956097,10.224774692995963,0.999999,9.087911204684277,1.0224774693289984e-05,20.44953916121723,28.55086032329835,9.55,30.105715822755187,1.1118840927018554,6717959.2255668705,4699748.386271123,44.39329880067745,4.06863214320269,1.2899287326321928e-34
19247,22.791819720430524,0.10979586953178348,2.1092063773131495,3.5184253424166965,0.999999,11.83571435813421,3.518425342517871e-06,7.03684716640805,63.22953325188305,9.55,63.94666821071278,1.0228121800806602,6443258.4303209,5441444.925356375,57.62028383088057,4.082763700410837,1.250694968599608e-34
