object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight
167,17.422067521169886,0.1718169894832751,10.440069280938516,2.44618842453335,0.8098791339891188,4.987314635494853,0.46507146169807356,4.4273053873686266,64.89923397665564,9.55,65.59811789035334,1.0216534749415667,6439607.734503764,1080179.8291983912,9.656444047401651,4.123848356440297,1.922570741525299e-10
241,30.45167489032502,0.09549955288811832,6.0140802372069455,58.42798695793816,0.999999,4.264018503817011,5.8427986959618295e-05,116.85591548788935,41.30389139598262,9.55,42.393560176648606,1.0534594889715658,6539078.105161255,5782105.658120752,62.157975609722556,4.2519680907084485,2.072224053596685e-35
1644,25.580553976478495,0.06471544256817861,4.078551519381322,7.372715428833626,0.8577730396175385,10.52622821764359,1.0485989052078828,13.69683195245937,57.18365740328518,9.55,57.97562568887283,1.0278909229139912,6459235.523514959,951906.303543119,8.47462343073182,4.184518508310187,0.4921806986732371
2203,15.335128731765996,0.1084142000934168,8.173212343004531,20.128955989416575,0.999999,1.0150660519183585,2.0128955989995395e-05,40.257891849877154,36.72026603450234,9.55,37.94180329985156,1.0676386771496087,6582937.841360613,3384905.5757480827,30.94358015187327,3.988447014308142,4.7973213181694983e-35
2351,31.25051652035024,0.0930525603033339,13.815926972116326,4.750908182456112,0.999999,4.975151599099277,4.750908182592728e-06,9.501811614004042,13.224084619664406,9.55,16.311925515647893,1.5215254470243997,7858636.756275537,5378951.848933046,43.19344735612245,4.008335150728105,9.352753944328955e-35
2365,19.111387078605606,0.09760811125270749,5.949453485392511,2.125541802189649,0.6501929911943349,4.456996972399018,0.7435294199153638,3.507554184463934,12.795868360692552,9.55,15.96673877484606,1.5570154174402757,7949760.803028348,4650011.005887663,35.79766661927288,4.14645075734067,0.007762428246146495
3278,25.06883262232495,0.14911674897902086,4.068954154156688,3.327772944118896,0.7329803965920378,0.25313873769332584,0.8885806117703742,5.766965276467418,50.836497410180705,9.55,51.725737973810574,1.0352903123576291,6482442.603631291,3445246.3761575436,32.105066582798145,4.14479078735224,0.33765134456667856
3931,22.352334301400152,0.10691112773992321,1.5956829845904856,5.0525056196143385,0.999999,8.931939459509143,5.052505619759626e-06,10.105006186723056,58.39949909669125,9.55,59.17519746265696,1.0267416683852923,6455623.57324992,1022850.8964675744,9.116556668117234,4.017663262552821,7.164942845534465e-35
5021,29.927915420361707,0.1955485407410616,3.2064481858373206,5.745654412807569,0.9100454274101442,0.9264076194959383,0.516847886953124,10.974460938662013,35.80546983557184,9.55,37.05717434109143,1.0711390382342196,6593720.4234796185,5020868.443188651,49.593266739857775,4.2096203418382725,5.064134102428236e-09
5671,24.24971367019474,0.14974794407140485,6.27650773284848,1.8510424340957856,0.9214841357716979,5.283337517239668,0.14533619643629062,3.5567486717552805,31.511030193809894,9.55,32.92639554939469,1.0918505031064671,6657163.0554434275,4951311.629513185,48.05244554346328,4.014804762227216,1.02552717678467e-25
