particle,time_yr,distance_au,relative_speed_km_s,collided
injected_000150,55.5050838027373,0.527017979308187,16.77530777473796,False
injected_000151,499.01521152585457,0.7020868652545758,16.75444012801015,False
injected_000152,109.50656660561631,0.7539377858955346,12.187412018850646,False
injected_000153,240.00477642176136,0.9778502681530765,5.466663372993467,False
injected_000154,354.5126833835594,1.1069293992031362,40.282780656663896,False
injected_000155,469.0016154639279,0.8823823914099316,10.674713926946911,False
injected_000156,45.01522197276945,1.1614593809541125,4.775313674513747,False
injected_000157,317.51635589871347,0.6253504312332117,32.041550612657055,False
injected_000158,82.51318395685482,1.924806406113944,4.42056887495093,False
injected_000159,297.5022814652952,0.8942592061317103,20.603550469708228,False
injected_000160,319.5165936105531,0.7325634564967735,3.6960269976148012,False
injected_000161,101.00166617255361,0.48559504751503113,5.6881050932084865,False
injected_000162,356.0065672860701,0.3952382129304639,31.99114561709406,False
injected_000163,112.50969868107728,0.22097564266493266,10.852843016115123,False
injected_000164,48.51324229651622,0.6365788647982336,13.745448593889128,False
injected_000165,234.50212503943357,0.6909632005943603,20.93051090290156,False
injected_000166,354.5126833835594,0.6376218010804466,13.02167155552096,False
injected_000167,59.503371774383496,0.8286524873820832,2.4701692236533495,False
injected_000168,190.5136928062448,0.6873940470636056,27.91653550089337,False
injected_000169,393.0155638137376,0.15337876422868943,14.483081306675828,False
injected_000170,318.01012446468394,0.8517070091243306,26.903473176424477,False
injected_000171,155.51337957490003,1.5020683647383588,46.457722680801126,False
injected_000172,86.50827011716034,0.7638722628849043,34.82506369257397,False
injected_000173,289.51010542151687,1.2147709148252175,49.639005225955124,False
injected_000174,88.00589581942037,0.4043797984982598,8.108861418808054,False
injected_000175,210.50183390068648,0.22828875082365865,25.54413468096118,False
injected_000176,47.50051917840572,0.30043611894448463,13.245752970798684,False
injected_000177,484.50841448391867,1.0738452041507431,7.093969270073546,False
injected_000178,282.5047745607926,0.8345258499885383,21.5117072035867,False
injected_000179,484.50841448391867,0.9127364741480094,11.47261313823438,False
injected_000180,25.508318068296962,1.4812412944076772,13.633723270834563,False
injected_000181,67.5140255196795,1.5389457298746079,29.468554847026002,False
injected_000182,37.50719474215847,0.5717918541776864,30.90043401447269,False
injected_000183,65.50900323275016,1.4239303124771943,20.61660246889984,False
injected_000184,95.00992997847159,0.22008951577990446,11.817034515493416,False
injected_000185,158.51137584337863,1.1202016519741254,51.46031692211059,False
injected_000186,184.5063598643958,1.083799696409837,14.542656124183047,False
injected_000187,207.51611096583161,1.795915304578727,16.052673630769885,False
injected_000188,330.01323647016136,0.735875780824573,7.04591683852058,False
injected_000189,36.013825538967446,1.3970974233792537,51.42051327955939,False
injected_000190,76.00334958437645,1.2650356679749135,6.674453069154168,False
injected_000191,288.50260059102874,0.4133512046018272,10.645474007783749,False
injected_000192,55.5050838027373,1.3073288578153754,20.796350705635568,False
injected_000193,76.00334958437645,1.1269619073982762,20.033840786188307,False
injected_000194,329.51691516821865,1.7026044948735286,17.974562735910578,False
