time_s,temperature_K,pressure_Pa,quench_active,NH3_mol,N2_mol,H2_mol,CO2_mol,CO_mol,H2O_mol,Fe_mol,FeO_mol,CN_mol,HCN_mol,H2S_mol,HS_mol,cumulative_H2_from_NH3_mol,cumulative_H2_from_Fe_H2O_mol,cumulative_N2_from_NH3_mol
0.0,2800.0,298875739.68200165,0,3.948793107902754e+23,0.0,0.0,9.997841375157636e+19,0.0,5.550843506179199e+22,1.0027755394395202e+20,0.0,0.0,0.0,9.976262363963394e+16,0.0,0.0,0.0,0.0
3158918918.918919,2797.4219963037053,298782973.49479043,0,5.923189661854131e+22,1.6782370708586705e+23,5.034828886917649e+23,9.995970614481232e+19,1.8707606764049484e+16,5.549666762762821e+22,8.84914121734136e+19,1.1786141770538418e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,1.1767434163774368e+19,1.6782370708586705e+23
6317837837.837838,2794.8439926074107,298690208.2638366,0,5.923189661854131e+22,1.6782370708586705e+23,5.034888386532618e+23,9.994970975480694e+19,2.87039967694282e+16,5.549071766613125e+22,8.25314542864518e+19,1.7746099657500213e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,1.7717395660730782e+19,1.6782370708586705e+23
9476756756.756758,2792.265988911116,298597444.4109573,0,5.923189661854131e+22,1.6782370708586705e+23,5.034943872857828e+23,9.994038748889671e+19,3.80262626796665e+16,5.54851690336103e+22,7.69734994995888e+19,2.3304054444363235e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,2.3266028181683565e+19,1.6782370708586705e+23
12635675675.675676,2789.6879852148213,298504682.3577401,0,5.923189661854131e+22,1.6782370708586705e+23,5.034995617366619e+23,9.99316937650257e+19,4.6719986550680456e+16,5.547999458273116e+22,7.1790354896575e+19,2.848719904737704e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,2.8440479060826354e+19,1.6782370708586705e+23
15794594594.594597,2787.1099815185266,298411922.5255379,0,5.923189661854131e+22,1.6782370708586705e+23,5.0350438730681587e+23,9.992358609903169e+19,5.4827652544680296e+16,5.547516901257721e+22,6.695667707662633e+19,3.3320876867325702e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,3.326604921478102e+19,1.6782370708586705e+23
18953513513.513515,2784.531977822232,298319165.3354621,0,5.923189661854131e+22,1.6782370708586705e+23,5.0350888757763695e+23,9.991602489205193e+19,6.238885952444379e+16,5.547066874175614e+22,6.2448845048577835e+19,3.7828708895374205e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,3.776632003584976e+19,1.6782370708586705e+23
22112432432.432434,2781.9539741259373,298226411.2083767,0,5.923189661854131e+22,1.6782370708586705e+23,5.0351308452899594e+23,9.990897323278428e+19,6.944051879209635e+16,5.546647179039716e+22,5.824484203033197e+19,4.203271191362007e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,4.196327139482797e+19,1.6782370708586705e+23
25271351351.351353,2779.3759704296426,298133660.564892,0,5.923189661854131e+22,1.6782370708586705e+23,5.035169986489993e+23,9.99023967135316e+19,7.601703804476821e+16,5.546255767039384e+22,5.432414550776127e+19,4.595340843619077e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,4.5877391398146e+19,1.6782370708586705e+23
28430270270.27027,2776.797966733348,298040913.8253588,0,5.923189661854131e+22,1.6782370708586705e+23,5.035206490360957e+23,9.989626325903865e+19,8.215049253771925e+16,5.545890728329743e+22,5.066762495685047e+19,4.960992898710157e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,4.952777849456384e+19,1.6782370708586705e+23
31589189189.189194,2774.2199630370533,297948171.4098622,0,5.923189661854131e+22,1.6782370708586705e+23,5.035240534940824e+23,9.989054296720584e+19,8.787078437052155e+16,5.545550282531074e+22,4.7257446678330474e+19,5.3020107265621565e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,5.293223648125104e+19,1.6782370708586705e+23
34748108108.10811,2771.6419593407586,297855433.73821574,0,5.923189661854131e+22,1.6782370708586705e+23,5.035272286205186e+23,9.988520796083331e+19,9.32057907430425e+16,5.545232769887454e+22,4.407698523575374e+19,5.62005687081983e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,5.610736291745526e+19,1.6782370708586705e+23
37907027027.02703,2769.063955644464,297762701.22995526,0,5.923189661854131e+22,1.6782370708586705e+23,5.035301898890169e+23,9.988023224961163e+19,9.818150196471549e+16,5.544936643037624e+22,4.111074102623807e+19,5.916681291771397e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,5.9068631415749255e+19,1.6782370708586705e+23
41065945945.94595,2766.4859519481693,297669974.3043332,0,5.923189661854131e+22,1.6782370708586705e+23,5.035329517258469e+23,9.987559160163394e+19,1.028221499424168e+17,5.544660459354625e+22,3.834426354827361e+19,6.193329039567843e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,6.183046824573602e+19,1.6782370708586705e+23
44224864864.86487,2763.9079482518746,297577253.3803126,0,5.923189661854131e+22,1.6782370708586705e+23,5.03535527581254e+23,9.987126342375762e+19,1.0715032781873291e+17,5.544402873813919e+22,3.5764079963328233e+19,6.451347398062381e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,6.440632365280508e+19,1.6782370708586705e+23
47383783783.78379,2761.32994455558,297484538.8765614,0,5.923189661854131e+22,1.6782370708586705e+23,5.03537929995866e+23,9.986722665019325e+19,1.1118710138309582e+17,5.544162632352717e+22,3.335762857774995e+19,6.691992536620209e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,6.6808738264819e+19,1.6782370708586705e+23
50542702702.702705,2758.7519408592852,297391831.2114463,0,5.923189661854131e+22,1.6782370708586705e+23,5.035401706625334e+23,9.986346163874352e+19,1.149521128328163e+17,5.543938565685974e+22,3.1113196898878124e+19,6.916435704507391e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,6.9049404932241105e+19,1.6782370708586705e+23
53701621621.62162,2756.1739371629906,297299130.8030276,0,5.923189661854131e+22,1.6782370708586705e+23,5.0354226048392316e+23,9.985995007415722e+19,1.1846367741912565e+17,5.543729583546999e+22,2.9019863944543306e+19,7.1257689999408734e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,7.1139226321989616e+19,1.6782370708586705e+23
56860540540.54054,2753.595933466696,297206438.0690528,0,5.923189661854131e+22,1.6782370708586705e+23,5.035442096261632e+23,9.98566748781017e+19,1.2173887347464566e+17,5.543534669322995e+22,2.7067446508441473e+19,7.321010743551057e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,7.308836856203593e+19,1.6782370708586705e+23
