time_s,temperature_K,pressure_Pa,quench_active,NH3_mol,N2_mol,H2_mol,CO2_mol,CO_mol,H2O_mol,Fe_mol,FeO_mol,CN_mol,HCN_mol,H2S_mol,HS_mol,cumulative_H2_from_NH3_mol,cumulative_H2_from_Fe_H2O_mol,cumulative_N2_from_NH3_mol
0.0,2800.0,298875739.68200165,0,3.948793107902754e+23,0.0,0.0,9.997841375157636e+19,0.0,5.550843506179199e+22,1.0027755394395202e+20,0.0,0.0,0.0,9.976262363963394e+16,0.0,0.0,0.0,0.0
3158918918.918919,2797.6563602760957,298782973.45136607,0,1.3820775877659643e+23,1.2833577600683949e+23,3.8501350467062496e+23,9.996797399621529e+19,1.0439755361069892e+16,5.550225841168548e+22,9.409046408209067e+19,6.187089861861339e+18,0.0,0.0,9.976262363963394e+16,0.0,3.8500732802051846e+23,6.176650106500269e+18,1.2833577600683949e+23
6317837837.837838,2795.3127205521914,298690208.13275677,0,5.923189661854131e+22,1.6782370708586705e+23,5.0348098978609e+23,9.996158527927196e+19,1.6828472304404252e+16,5.549856653330319e+22,9.03921969828537e+19,9.885356961098314e+18,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,9.868528488793911e+18,1.6782370708586705e+23
9476756756.756758,2792.969080828287,298597444.1471727,0,5.923189661854131e+22,1.6782370708586705e+23,5.034841800752958e+23,9.995604187607654e+19,2.23718754998225e+16,5.549537624409733e+22,8.719636437380078e+19,1.3081189570151234e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,1.3058817694651412e+19,1.6782370708586705e+23
12635675675.675676,2790.625441104383,298504681.9153726,0,5.923189661854131e+22,1.6782370708586705e+23,5.034872573943377e+23,9.995069474620942e+19,2.7719005366952572e+16,5.5492298925055465e+22,8.411369820206862e+19,1.6163855741883408e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,1.6136136736516456e+19,1.6782370708586705e+23
15794594594.594597,2788.2818013804786,298411921.8578688,0,5.923189661854131e+22,1.6782370708586705e+23,5.034902257558469e+23,9.994553691969602e+19,3.2876831880350556e+16,5.548933056354623e+22,8.114017886631705e+19,1.913737507763497e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,1.9104498245754618e+19,1.6782370708586705e+23
18953513513.513515,2785.9381616565743,298319164.39492106,0,5.923189661854131e+22,1.6782370708586705e+23,5.0349308902907544e+23,9.99405616755067e+19,3.785207606967011e+16,5.548646729031774e+22,7.827193039363472e+19,2.2005623550317298e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,2.1967771474247627e+19,1.6782370708586705e+23
22112432432.432434,2783.59452193267,298226409.9465299,0,5.923189661854131e+22,1.6782370708586705e+23,5.0349585094507806e+23,9.993576253256596e+19,4.265121901040082e+16,5.548370537431515e+22,7.550521524810103e+19,2.4772338695850967e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,2.4729687476840567e+19,1.6782370708586705e+23
25271351351.351353,2781.2508822087657,298133658.93243057,0,5.923189661854131e+22,1.6782370708586705e+23,5.034985151017036e+23,9.993113324109332e+19,4.728051048303525e+16,5.548104121768961e+22,7.2836429331096355e+19,2.7441124612855644e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,2.739384410237261e+19,1.6782370708586705e+23
28430270270.27027,2778.9072424848614,298040911.7720868,0,5.923189661854131e+22,1.6782370708586705e+23,5.035010849684019e+23,9.9926667774263e+19,5.1745977313365064e+16,5.547847135099134e+22,7.026209716599565e+19,3.0015456777956348e+19,0.0,0.0,9.976262363963394e+16,0.0,5.0347112125760115e+23,2.996371080064298e+19,1.6782370708586705e+23
