first_T_below_1500_yr,final_T_K,D_H_over_SMOW,final_N_kg,N_residual_fraction,final_Ar36_kg,Ar36_retained_fraction,max_crossover_amu,label,case,c_eff,impactor_dh,n_photolysis_scale,h2_reservoir_kg,argon_shielding_factor,argon_exposure_factor
50550.55055055056,300.0,0.9424699699296769,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_02,7,2.5e+25,0.0001465,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9632187975315636,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_03,0,2.5e+25,0.00014943,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9632776458259596,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_03,1,2.5e+25,0.00014943,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9619734055416411,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_03,2,2.5e+25,0.00014943,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9620143440023066,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_03,3,2.5e+25,0.00014943,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9611089809295836,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_03,4,2.5e+25,0.00014943,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9611179101684877,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_03,5,2.5e+25,0.00014943,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9606490393547784,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_03,6,2.5e+25,0.00014943,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.960614903503108,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_03,7,2.5e+25,0.00014943,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9887229176188215,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_04,0,2.5e+25,0.000153825,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9887431702141634,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_04,1,2.5e+25,0.000153825,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9882956489665758,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_04,2,2.5e+25,0.000153825,0.61,5e+20,0.9805247566,0.019475243399999953
50550.55055055056,300.0,0.9883096548522006,4.3224736973449364e+18,0.0018393505095084836,600000003683664.6,0.12000000073673292,564603.1225622032,oat_impactor_dh_04,3,2.5e+25,0.000153825,0.61,5e+20,0.9805247566,0.019475243399999953
