time_s,temperature_K,pressure_Pa,quench_active,NH3_mol,N2_mol,H2_mol,CO2_mol,CO_mol,H2O_mol,Fe_mol,FeO_mol,CN_mol,HCN_mol,H2S_mol,HS_mol,cumulative_H2_from_NH3_mol,cumulative_H2_from_Fe_H2O_mol,cumulative_N2_from_NH3_mol
0.0,2800.0,298875739.68200165,0,7.897586215805506e+22,0.0,0.0,9.997841375157636e+19,0.0,5.550843506179199e+22,1.0027755394395202e+20,0.0,0.0,0.0,9.976262363963394e+16,0.0,0.0,0.0,0.0
3158918918.918919,2797.937597042964,298782973.3993104,0,2.764155175531928e+22,2.566715520136789e+22,7.702212961432803e+22,9.994886459493573e+19,2.954915664062959e+16,5.548777105156763e+22,7.958399456295146e+19,2.0693559381000544e+19,0.0,0.0,9.976262363963394e+16,0.0,7.700146560410367e+22,2.0664010224359916e+19,2.566715520136789e+22
6317837837.837838,2795.8751940859283,298690207.9757309,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0072675785393583e+23,9.993067296137378e+19,4.7740790202568824e+16,5.547590145937637e+22,6.769621073813361e+19,3.2581343205818405e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,3.2533602415615836e+19,3.3564741417173403e+22
9476756756.756758,2793.8127911288925,298597443.8313923,0,1.1846379323708259e+22,3.3564741417173403e+22,1.007360622277387e+23,9.991621625461806e+19,6.219749695829088e+16,5.546659708557351e+22,5.83773802285145e+19,4.190017371543752e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,4.183797621847923e+19,3.3564741417173403e+22
12635675675.675676,2791.7503881718567,298504681.38617384,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0074408444733064e+23,9.990375107942074e+19,7.466267215560976e+16,5.545857486598156e+22,5.034269546136623e+19,4.993485848258579e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,4.986019581043018e+19,3.3564741417173403e+22
15794594594.594597,2789.687985214821,298411921.05969733,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0075100153996725e+23,9.989300262367404e+19,8.541112790231253e+16,5.545165777334494e+22,4.3414854369005175e+19,5.686269957494684e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,5.6777288447044534e+19,3.3564741417173403e+22
18953513513.513515,2787.625582257785,298319163.27132136,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0075696600236081e+23,9.988373411507993e+19,9.467963649641715e+16,5.544569331095139e+22,3.744112346685452e+19,6.283643047709749e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,6.274175084060108e+19,3.3564741417173403e+22
22112432432.432434,2785.563179300749,298226408.4401346,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0076210922248483e+23,9.987574152532047e+19,1.026722262558728e+17,5.544055009082736e+22,3.2289910753066504e+19,6.798764319088551e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,6.788497096462965e+19,3.3564741417173403e+22
25271351351.351353,2783.5007763437134,298133656.9849497,0,1.1846379323708259e+22,3.3564741417173403e+22,1.007665444182841e+23,9.986884901925252e+19,1.0956473232382315e+17,5.543611489502807e+22,2.784782244771821e+19,7.2429731496233796e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,7.232016676390999e+19,3.3564741417173403e+22
28430270270.27027,2781.4383733866775,298040909.3242971,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0077036916296511e+23,9.986290504234245e+19,1.1550870923390206e+17,5.543229015034707e+22,2.4017133789800223e+19,7.626042015415178e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,7.61449114449179e+19,3.3564741417173403e+22
31589189189.189194,2779.3759704296417,297948165.8764181,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0077366755612187e+23,9.98577789553605e+19,1.2063479621584662e+17,5.542899175719031e+22,2.0713614546063806e+19,7.95639393978882e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,7.944330460167237e+19,3.3564741417173403e+22
34748108108.10811,2777.313567472606,297855427.0592595,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0077651209118248e+23,9.985335813869557e+19,1.2505561288078656e+17,5.542614722212969e+22,1.7864658668779256e+19,8.241289527517274e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,8.228783966229198e+19,3.3564741417173403e+22
37907027027.02703,2775.25116451557,297762693.29046655,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0077896526225893e+23,9.984954549994252e+19,1.2886825163382838e+17,5.542369405105324e+22,1.5407674953580638e+19,8.486987899037136e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,8.474101073873755e+19,3.3564741417173403e+22
41065945945.94595,2773.188761558534,297669964.98737764,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0078108094721664e+23,9.98462573279948e+19,1.32156423581542e+17,5.542157836609553e+22,1.3288701823922295e+19,8.698885212002971e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,8.685669569644818e+19,3.3564741417173403e+22
44224864864.86487,2771.1263586014984,297577242.56701756,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0078290559846482e+23,9.984342144501922e+19,1.3499230655712589e+17,5.541975371484735e+22,1.1461214692769122e+19,8.881633925118288e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,8.868134694462577e+19,3.3564741417173403e+22
47383783783.78379,2769.0639556444626,297484526.4460915,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0078447926844854e+23,9.984097561462779e+19,1.3743813694855302e+17,5.541818004486364e+22,9.8850988786644e+18,9.03924550652876e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.025501692833907e+19,3.3564741417173403e+22
50542702702.702705,2767.0015526874267,297391817.0409793,0,1.1846379323708259e+22,3.3564741417173403e+22,1.007858364929742e+23,9.983886617048005e+19,1.3954758109629365e+17,5.541682282033799e+22,8.525764908866902e+18,9.17517890350851e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.161224145398882e+19,3.3564741417173403e+22
53701621621.62162,2764.939149730391,297299114.76772916,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0078700705221556e+23,9.983704683460588e+19,1.4136691697046122e+17,5.5415652261096615e+22,7.353386331624695e+18,9.292416761232731e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.278280069535687e+19,3.3564741417173403e+22
56860540540.54054,2762.876746773355,297206420.0420517,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0078801662644164e+23,9.983547769906484e+19,1.4293605251150946e+17,5.541464268687053e+22,6.342242969999912e+18,9.39353109739521e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.379237492144061e+19,3.3564741417173403e+22
60019459459.459465,2760.8143438163193,297113733.2793139,0,1.1846379323708259e+22,3.3564741417173403e+22,1.007888873611071e+23,9.983412434826215e+19,1.4428940331420336e+17,5.541377195220507e+22,5.470154953734722e+18,9.480739899021728e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.46631095869031e+19,3.3564741417173403e+22
63178378378.37839,2758.7519408592834,297021054.8945338,0,1.1846379323708259e+22,3.3564741417173403e+22,1.0078963835389057e+23,9.983295710241712e+19,1.45456649159236e+17,5.541302095942161e+22,4.717994924427932e+18,9.555955901952408e+19,0.0,0.0,9.976262363963394e+16,0.0,1.0069422425152021e+23,9.541410237036487e+19,3.3564741417173403e+22
