object_id,a_initial_AU,e_initial,i_initial_deg,a_scattered_AU,e_scattered,i_scattered_deg,perihelion_AU,aphelion_AU,v_infinity_km_s,v_esc_mut_km_s,impact_velocity_km_s,focusing_factor,collision_radius_m,encounter_miss_distance_m,contact_angle_deg,inferred_impact_age_Ga,importance_weight,impactor_mass_kg,impactor_radius_m,mutual_escape_km_s,v_over_vesc,b_contact,x_H2O,eta_escape,eta_vapor_plume,eta_mantle_dissolution,eta_surface_retained,eta_reaccretion,water_escape_kg,water_vapor_plume_kg,water_mantle_kg,water_surface_kg,water_reaccretion_kg
18418,25.166426400035043,0.1187099053837324,1.0431393773381363,2.157740171112188,0.6104877508498473,3.2310320947834756,0.8404662271315437,3.475014115092832,9.223785148147895,9.55,13.277074695097324,2.0719842056360047,9170664.91942845,8280439.6334761325,64.54549675940505,4.154782328608951,0.6505844760978282,1.7916e+23,2833240.8172169826,9.445009195653634,1.4057238505608989,0.9029268549474165,0.5,0.34464725818340575,0.37156928409847706,0.08081186581497364,0.05443382696545872,0.14853776493768478,3.0873501388069484e+22,3.3285176469541576e+22,7.239126939705338e+21,4.876182219565791e+21,1.3306012983117803e+22
